"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","31건","-","-","159,006","-","-","-"
"1","활돔(참돔)","에히메현","2014-5-20","3,952","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-5-20","7,612","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-5-20","9,184","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-5-20","6,500","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-5-20","7,000","불검출","불검출","적합"
"6","활가리비","홋카이도","2014-5-20","7,000","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-5-20","7,100","불검출","불검출","적합"
"8","활가리비","홋카이도","2014-5-20","7,000","불검출","불검출","적합"
"9","냉장민어(수조기)","야마구치현","2014-5-20","141","불검출","불검출","적합"
"10","냉장갑오징어","야마구치현","2014-5-20","336","불검출","불검출","적합"
"11","냉동갈치","후쿠오카현","2014-5-20","46,690","불검출","불검출","적합"
"12","냉장민어(수조기)","야마구치현","2014-5-20","162","불검출","불검출","적합"
"13","활돔(돌돔)","나가사키현","2014-5-20","911","불검출","불검출","적합"
"14","활가리비","홋카이도","2014-5-20","6,902","불검출","불검출","적합"
"15","활돔(벵에돔)","오이타현","2014-5-20","1,288","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2014-5-20","2,336","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2014-5-20","1,608","불검출","불검출","적합"
"18","활가리비","홋카이도","2014-5-20","6,791","불검출","불검출","적합"
"19","냉장명태","홋카이도","2014-5-20","3,490","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2014-5-20","2,556","불검출","불검출","적합"
"21","냉장갈치","와카야마현","2014-5-20","4,328","불검출","불검출","적합"
"22","냉장준치","와카야마현","2014-5-20","400","불검출","불검출","적합"
"23","활가리비","홋카이도","2014-5-20","6,710","불검출","불검출","적합"
"24","냉장가오리","야마구치현","2014-5-20","456","불검출","불검출","적합"
"25","활돔(돌돔)","미야자키현","2014-5-20","692","불검출","불검출","적합"
"26","활가리비","홋카이도","2014-5-20","6,645","불검출","불검출","적합"
"27","냉장갈치","와카야마현","2014-5-20","1,872","불검출","불검출","적합"
"28","냉장갈치","야마구치현","2014-5-20","235","불검출","불검출","적합"
"29","냉장갈치","와카야마현","2014-5-20","1,832","불검출","불검출","적합"
"30","냉장갈치","에히메현","2014-5-20","568","불검출","불검출","적합"
"31","활가리비","홋카이도","2014-5-20","6,709","불검출","불검출","적합"
