"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","19건","-","-","25,111","-","-","-"
"1","활장어(먹장어)","나가사키현","2014-5-22","2,197","불검출","불검출","적합"
"2","활장어(먹장어)","시마네현","2014-5-22","1,384","불검출","불검출","적합"
"3","냉장돔(황돔)","야마구치현","2014-5-22","165","불검출","불검출","적합"
"4","냉장돔(황돔)","후쿠오카현","2014-5-22","165","불검출","불검출","적합"
"5","냉동다랑어(날개다랑어,F,횟감)","시즈오카현","2014-5-22","105","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2014-5-22","2,056","불검출","불검출","적합"
"7","냉장명태","홋카이도","2014-5-22","5,690","불검출","불검출","적합"
"8","냉장민어(수조기)","야마구치현","2014-5-22","114","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2014-5-22","800","불검출","불검출","적합"
"10","냉장갈치","에히메현","2014-5-22","585","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2014-5-22","400","불검출","불검출","적합"
"12","냉장준치","가가와현","2014-5-22","12","불검출","불검출","적합"
"13","냉장민어(수조기)","가가와현","2014-5-22","188","불검출","불검출","적합"
"14","냉장민어(수조기)","야마구치현","2014-5-22","129","불검출","불검출","적합"
"15","냉장갈치","에히메현","2014-5-22","535","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2014-5-22","2,800","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2014-5-22","504","불검출","불검출","적합"
"18","냉장갈치","에히메현","2014-5-22","328","불검출","불검출","적합"
"19","활가리비","홋카이도","2014-5-22","6,954","불검출","불검출","적합"
