"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동대구(F)","러시아","2019-04-29","9,380","불검출","불검출","적합"
"2","냉동대구(F)","러시아","2019-04-29","1,430","불검출","불검출","적합"
"3","활게","아일랜드","2019-04-29","527","불검출","불검출","적합"
"합계","","-","-","11,337","-","-","-"
