"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(참돔)","에히메현","2019-04-25","5,902","불검출","불검출","적합"
"2","냉장갈치","오이타현","2019-04-25","1,120","불검출","불검출","적합"
"3","냉장갈치","후쿠오카현","2019-04-25","765","불검출","불검출","적합"
"4","냉장갈치","오이타현","2019-04-25","260","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2019-04-25","3,792","불검출","불검출","적합"
"6","냉장돔(금눈돔)","시즈오카현","2019-04-25","45","불검출","불검출","적합"
"7","활가리비","홋카이도","2019-04-25","6,978","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2019-04-25","880","불검출","불검출","적합"
"9","냉장돔(참돔)","와카야마현","2019-04-25","432","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2019-04-25","853","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2019-04-25","2,629","불검출","불검출","적합"
"12","냉동다랑어(눈다랑어,F,횟감)","태평양","2019-04-25","2,540","불검출","불검출","적합"
"13","활가리비","홋카이도","2019-04-25","6,898","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2019-04-25","992","불검출","불검출","적합"
"15","활돔(참돔)","에히메현","2019-04-25","8,701","불검출","불검출","적합"
"16","냉장갈치","후쿠오카현","2019-04-25","940","불검출","불검출","적합"
"17","활가리비","홋카이도","2019-04-25","6,934","불검출","불검출","적합"
"18","활돔(참돔)","에히메현","2019-04-25","15,449","불검출","불검출","적합"
"19","냉장돔(황돔)","후쿠오카현","2019-04-25","64","불검출","불검출","적합"
"20","활장어(먹장어)","후쿠오카현","2019-04-25","2,499","불검출","불검출","적합"
