"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동다랑어(남방참다랑어,F,횟감) 인도양","","2019-04-29","1,761","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2019-04-29","1,837","불검출","불검출","적합"
"3","활장어(먹장어)","가나가와현","2019-04-29","2,220","불검출","불검출","적합"
"4","활가리비","홋카이도","2019-04-29","6,954","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2019-04-29","85","불검출","불검출","적합"
"6","냉동다랑어(남방참다랑어,목살)","인도양","2019-04-29","193","불검출","불검출","적합"
"7","냉장갈치","후쿠오카현","2019-04-29","600","불검출","불검출","적합"
"8","냉장명태","홋카이도","2019-04-29","600","불검출","불검출","적합"
"9","냉장갈치","오이타현","2019-04-29","380","불검출","불검출","적합"
"10","냉장갈치","오이타현","2019-04-29","725","불검출","불검출","적합"
"11","냉장명태","홋카이도","2019-04-29","1,300","불검출","불검출","적합"
"12","활가리비","홋카이도","2019-04-29","7,102","불검출","불검출","적합"
"13","활가리비","홋카이도","2019-04-29","5,540","불검출","불검출","적합"
"14","활바리(능성어)","에히메현","2019-04-29","978","불검출","불검출","적합"
"15","활바리(능성어)","에히메현","2019-04-29","1,847","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2019-04-29","2,270","불검출","불검출","적합"
"17","활가리비","홋카이도","2019-04-29","6,921","불검출","불검출","적합"
"18","냉장돔(감성돔)","와카야마현","2019-04-29","80","불검출","불검출","적합"
"19","냉장명태","홋카이도","2019-04-29","650","불검출","불검출","적합"
"20","활가리비","홋카이도","2019-04-29","5,568","불검출","불검출","적합"
