"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","460","2,203,287","1","40","351","2,149,973","7","1,779","101","51,495"
"10.1","55","174,228","0","0","36","170,467","2","692","17","3,069"
"10.2","123","351,076","0","0","81","318,479","0","0","42","32,597"
"10.4","139","1,487,062","1","40","117","1,482,356","1","95","20","4,571"
"10.5","143","190,921","0","0","117","178,671","4","992","22","11,258"
"","","","","","","","","","",""
