"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동가자미(각시가자미)","러시아","2017-09-08","22,000","불검출","불검출","적합"
"2","냉동가자미","러시아","2017-09-08","5,375","불검출","불검출","적합"
"3","냉동가자미(각시가자미)","러시아","2017-09-08","23,000","불검출","불검출","적합"
"4","냉동가자미(각시가자미)","러시아","2017-09-08","3,000","불검출","불검출","적합"
"합계","","-","-","53,375","-","-","-"
