"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","209","1,676,542","0","0","164","1,712,091","3","1,598","42","52,853"
"12.5","106","639,450","0","0","85","603,988","3","1,598","18","33,864"
"12.6","103","1,037,092","0","0","79","1,108,103","0","0","24","18,989"
"12.7","","","","","","","","","",""
"12.8","","","","","","","","","",""
"12.9","","","","","","","","","",""
