"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"20","냉장갈치","오이타현","2016-12-07","1,050","불검출","불검출","적합"
"21","냉장갈치","후쿠오카현","2016-12-07","667","불검출","불검출","적합"
"22","활우렁쉥이","홋카이도","2016-12-07","9,070","불검출","불검출","적합"
"23","냉장갈치","야마구치현","2016-12-07","705","불검출","불검출","적합"
"24","활가리비","홋카이도","2016-12-07","7,180","불검출","불검출","적합"
"25","활장어(먹장어)","나가사키현","2016-12-07","905","불검출","불검출","적합"
"26","냉동다랑어
(눈다랑어,목살)","태평양","2016-12-07","1,370","불검출","불검출","적합"
"27","냉동다랑어
(눈다랑어,F,횟감)","태평양","2016-12-07","1,367","불검출","불검출","적합"
"28","냉동다랑어
(눈다랑어,목살)","태평양","2016-12-07","81","불검출","불검출","적합"
"29","냉동새치(돛새치)","태평양","2016-12-07","4,100","불검출","불검출","적합"
"30","냉동다랑어
(눈다랑어,F,횟감)","태평양","2016-12-07","211","불검출","불검출","적합"
"31","냉동다랑어
(눈다랑어,F,횟감)","태평양","2016-12-07","800","불검출","불검출","적합"
"32","활장어(먹장어)","야마구치현","2016-12-07","1,380","불검출","불검출","적합"
"33","활장어(먹장어)","야마구치현","2016-12-07","1,773","불검출","불검출","적합"
"34","냉동다랑어
(눈다랑어,F,횟감)","대서양","2016-12-07","313","불검출","불검출","적합"
"35","활게(참게)","후쿠오카현","2016-12-07","818","불검출","불검출","적합"
"36","냉동다랑어
(눈다랑어,목살,횟감)","대서양","2016-12-07","236","불검출","불검출","적합"
