"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","23,658","-","-","-"
"1","냉동꽁치","대만","2016-12-05","12,900","불검출","불검출","적합"
"2","냉동꽁치","대만","2016-12-05","9,767","불검출","불검출","적합"
"3","냉동다랑어
(황다랑어)","중국","2016-12-05","1","불검출","불검출","적합"
"4","냉동새우
(흰다리새우)","말레이시아","2016-12-05","990","불검출","불검출","적합"
