"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2019-07-24","6,971","불검출","불검출","적합"
"2","활가리비","홋카이도","2019-07-24","6,944","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2019-07-24","2,954","불검출","불검출","적합"
"4","활바리(자바리)","에히메현","2019-07-24","1,386","불검출","불검출","적합"
"5","냉동복어(까치복)","도야마현","2019-07-24","23,700","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2019-07-24","546","불검출","불검출","적합"
"7","활가리비","홋카이도","2019-07-24","7,000","불검출","불검출","적합"
"8","활가리비","홋카이도","2019-07-24","6,954","불검출","불검출","적합"
"9","냉장명태","홋카이도","2019-07-24","1,152","불검출","불검출","적합"
"10","활가리비","홋카이도","2019-07-24","6,910","불검출","불검출","적합"
"11","활가리비","홋카이도","2019-07-24","6,895","불검출","불검출","적합"
"12","냉장명태","홋카이도","2019-07-24","780","불검출","불검출","적합"
"13","활장어(붕장어)","후쿠오카현","2019-07-24","2,057","불검출","불검출","적합"
"14","활가리비","홋카이도","2019-07-24","6,992","불검출","불검출","적합"
"15","활돔(벵에돔)","나가사키현","2019-07-24","1,207","불검출","불검출","적합"
"16","활가리비","홋카이도","2019-07-24","7,000","불검출","불검출","적합"
"17","활가리비","홋카이도","2019-07-24","6,978","불검출","불검출","적합"
"18","활가리비","홋카이도","2019-07-24","6,282","불검출","불검출","적합"
"합계","","-","-","102,708","-","-","-"
