"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2019-07-25","6,972","불검출","불검출","적합"
"2","냉장명태","홋카이도","2019-07-25","528","불검출","불검출","적합"
"3","냉장명태","홋카이도","2019-07-25","1,512","불검출","불검출","적합"
"4","활장어(먹장어)","나가사키현","2019-07-25","1,140","불검출","불검출","적합"
"5","활가리비","홋카이도","2019-07-25","6,935","불검출","불검출","적합"
"6","활가리비","홋카이도","2019-07-25","6,960","불검출","불검출","적합"
"7","활가리비","홋카이도","2019-07-25","20,400","불검출","불검출","적합"
"8","활가리비","홋카이도","2019-07-25","7,000","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2019-07-25","2,733","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-07-25","840","불검출","불검출","적합"
"11","활가리비","홋카이도","2019-07-25","6,964","불검출","불검출","적합"
"12","활가리비","홋카이도","2019-07-25","7,572","불검출","불검출","적합"
"13","냉동개아지살(가리비,횟감)","홋카이도","2019-07-25","2,760","불검출","불검출","적합"
"14","활가리비","홋카이도","2019-07-25","6,912","불검출","불검출","적합"
"15","활가리비","홋카이도","2019-07-25","6,915","불검출","불검출","적합"
"16","활가리비","홋카이도","2019-07-25","6,936","불검출","불검출","적합"
"17","활가리비","홋카이도","2019-07-25","7,000","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2019-07-25","3,422","불검출","불검출","적합"
"19","냉장명태","홋카이도","2019-07-25","2,912","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2019-07-25","18,303","불검출","불검출","적합"
