"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"86","조미건어포","아오모리현","2019-06-05","16","불검출","불검출","적합"
"87","혼합제제","사이타마현","2019-06-26","1,860","불검출","불검출","적합"
"88","혼합제제","사이타마현","2019-06-26","460","불검출","불검출","적합"
"89","혼합제제","사이타마현","2019-06-26","440","불검출","불검출","적합"
"90","혼합제제","사이타마현","2019-06-26","160","불검출","불검출","적합"
"91","밀크초콜릿","오사카부","2019-05-20","576","불검출","불검출","적합"
"92","소스","도치기현","2019-04-18","1,022","불검출","불검출","적합"
"93","소스","도치기현","2019-04-10","1,022","불검출","불검출","적합"
"94","혼합제제","효고현","2019-06-28","34","불검출","불검출","적합"
"95","혼합제제","효고현","2019-07-02","68","불검출","불검출","적합"
"96","혼합제제","효고현","2019-07-01","119","불검출","불검출","적합"
"97","빵류","훗카이도","2019-05-21","1,944","불검출","불검출","적합"
"98","빵류","훗카이도","2019-06-10","1,944","불검출","불검출","적합"
"99","과자","이바라키현","2019-05-21","156","불검출","불검출","적합"
