"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","307","1,286,863","5","8,439","251","1,247,601","2","138","49","23,686"
"7.22","117","349,953","1","30","96","327,734","1","14","19","15,175"
"7.23","91","793,753","4","8,409","75","780,248","0","0","12","5,096"
"7.24","99","143,157","0","0","80","139,619","1","124","18","3,415"
"","","","","","","","","","",""
"","","","","","","","","","",""
