"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","홋카이도","2019-07-23","1,715","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2019-07-23","976","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2019-07-23","2,165","불검출","불검출","적합"
"4","활방어(잿방어)","에히메현","2019-07-23","1,882","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2019-07-23","5,939","불검출","불검출","적합"
"6","활가리비","홋카이도","2019-07-23","6,948","불검출","불검출","적합"
"7","활가리비","홋카이도","2019-07-23","7,000","불검출","불검출","적합"
"8","냉장명태","홋카이도","2019-07-23","1,728","불검출","불검출","적합"
"9","활장어(먹장어)","후쿠오카현","2019-07-23","1,550","불검출","불검출","적합"
"10","활가리비","홋카이도","2019-07-23","6,972","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2019-07-23","1,149","불검출","불검출","적합"
"12","냉장명태","홋카이도","2019-07-23","876","불검출","불검출","적합"
"13","냉동새치(황새치,F,횟감)","대서양","2019-07-23","449","불검출","불검출","적합"
"14","냉동개아지살(가리비,횟감)","홋카이도","2019-07-23","400","불검출","불검출","적합"
"15","냉장명태","홋카이도","2019-07-23","918","불검출","불검출","적합"
"16","냉장명태","홋카이도","2019-07-23","600","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2019-07-23","2,784","불검출","불검출","적합"
"18","활돔(벤자리)","에히메현","2019-07-23","600","불검출","불검출","적합"
"19","활가리비","홋카이도","2019-07-23","6,974","불검출","불검출","적합"
"20","활가리비","홋카이도","2019-07-23","6,732","불검출","불검출","적합"
