"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"35","냉장명태","홋카이도","2016-12-27","6,106","불검출","불검출","적합"
"36","냉장명태","홋카이도","2016-12-27","864","불검출","불검출","적합"
"37","냉장명태","홋카이도","2016-12-27","6,088","불검출","불검출","적합"
"38","냉장돔(황돔)","나가사키현","2016-12-27","184","불검출","불검출","적합"
"39","냉동돔(황돔)","후쿠오카현","2016-12-27","1,904","불검출","불검출","적합"
"40","활우렁쉥이","홋카이도","2016-12-27","4,073","불검출","불검출","적합"
"41","활우렁쉥이","홋카이도","2016-12-27","5,105","불검출","불검출","적합"
"42","활우렁쉥이","홋카이도","2016-12-27","4,002","불검출","불검출","적합"
"43","활우렁쉥이","홋카이도","2016-12-27","5,184","불검출","불검출","적합"
"44","활우렁쉥이","홋카이도","2016-12-27","8,711","불검출","불검출","적합"
"45","활우렁쉥이","홋카이도","2016-12-27","4,751","불검출","불검출","적합"
"46","활우렁쉥이","홋카이도","2016-12-27","5,304","불검출","불검출","적합"
"47","활우렁쉥이","홋카이도","2016-12-27","9,097","불검출","불검출","적합"
"48","활우렁쉥이","홋카이도","2016-12-27","8,015","불검출","불검출","적합"
"49","활우렁쉥이","홋카이도","2016-12-27","8,993","불검출","불검출","적합"
"50","활우렁쉥이","홋카이도","2016-12-27","8,731","불검출","불검출","적합"
