"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","복합조미식품","오사카부","2016-11-02","220","불검출","불검출","적합"
"49","캔디류(사탕)","나가노현","2016-12-13","198","불검출","불검출","적합"
"50","빵류(케이크)","야마나시현","2016-11-22","109","불검출","불검출","적합"
"51","청주","도야마현","2016-12-05","346","불검출","불검출","적합"
"52","양조간장","지바현","2016-11-25","9,360","불검출","불검출","적합"
"53","과자(쿠키)","오사카부","2016-12-10","22","불검출","불검출","적합"
"54","빵류(그외 빵류)","오사카부","2016-12-06","210","불검출","불검출","적합"
"55","어묵","ETC","2016-11-20","4,704","불검출","불검출","적합"
"56","빵류(케이크)","훗카이도","2016-11-17","46","불검출","불검출","적합"
"57","혼합제제","오카야마현","2016-11-25","60","불검출","불검출","적합"
"58","빵류(카스텔라)","오사카부","2016-12-09","372","불검출","불검출","적합"
"59","혼합제제","오사카부","2016-12-05","16,104","불검출","불검출","적합"
"60","소주","가고시마현","2016-11-02","86","불검출","불검출","적합"
"61","어묵","ETC","2016-10-23","5,000","불검출","불검출","적합"
"62","양조간장","지바현","2016-11-16","552","불검출","불검출","적합"
"63","향신료조제품(고추
냉이가공품)","시즈오카현","2016-12-18","53","불검출","불검출","적합"
"64","소주","가고시마현","2016-12-01","54","불검출","불검출","적합"
"65","청주","이와테현","2016-12-01","432","불검출","불검출","적합"
"66","캔디류(사탕)","아이치현","2016-10-28","202","불검출","불검출","적합"
"67","과자(쿠키)","오사카부","2016-12-08","24","불검출","불검출","적합"
"68","커피/건조","파나마","2016-06-25","23","불검출","불검출","적합"
"69","고춧가루","시가현","2016-11-11","350","불검출","불검출","적합"
"70","청주","야마가타현","2016-11-29","216","불검출","불검출","적합"
"71","빵류(케이크)","훗카이도","2016-12-14","302","불검출","불검출","적합"
"72","국수","구마모토현","2016-11-09","1,084","불검출","불검출","적합"
"73","양조간장","효고현","2016-12-05","27,909","불검출","불검출","적합"
"74","가공두부","후쿠오카현","2016-12-10","1,700","불검출","불검출","적합"
"75","아질산나트륨","오사카부","2016-12-13","10","불검출","불검출","적합"
