"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2017-12-01","1,500","불검출","불검출","적합"
"2","냉장갈치","오이타현","2017-12-01","1,145","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-12-01","2,510","불검출","불검출","적합"
"4","냉장갈치","오이타현","2017-12-01","585","불검출","불검출","적합"
"5","냉장돔(황돔)","후쿠오카현","2017-12-01","155","불검출","불검출","적합"
"6","냉장살꺽정이","홋카이도","2017-12-01","154","불검출","불검출","적합"
"7","활장어(먹장어)","나가사키현","2017-12-01","1,344","불검출","불검출","적합"
"8","냉장명태","홋카이도","2017-12-01","9,442","불검출","불검출","적합"
"9","활가리비","홋카이도","2017-12-01","7,186","불검출","불검출","적합"
"10","냉동다랑어(남방참다랑어,목살)","대서양","2017-12-01","578","불검출","불검출","적합"
"11","냉장돔(황돔)","후쿠오카현","2017-12-01","85","불검출","불검출","적합"
"12","냉장홍어","야마구치현","2017-12-01","288","불검출","불검출","적합"
"13","냉동새치(짧은부리청새치)","인도양","2017-12-01","136","불검출","불검출","적합"
"14","냉장명태","홋카이도","2017-12-01","2,500","불검출","불검출","적합"
"15","활우렁쉥이","홋카이도","2017-12-01","9,754","불검출","불검출","적합"
"16","냉장명태","홋카이도","2017-12-01","2,500","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2017-12-01","8,650","불검출","불검출","적합"
"18","활우렁쉥이","홋카이도","2017-12-01","13,469","불검출","불검출","적합"
"19","냉장갈치","후쿠오카현","2017-12-01","1,140","불검출","불검출","적합"
"20","냉동다랑어(눈다랑어,F,횟감)","대서양","2017-12-01","2,402","불검출","불검출","적합"
