"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"80","혼합제제","히로시마현","2017-11-03","135","불검출","불검출","적합"
"81","혼합제제","히로시마현","2017-10-30","60","불검출","불검출","적합"
"82","혼합제제","이바라키현","2017-10-30","165","불검출","불검출","적합"
"83","혼합제제","이바라키현","2017-10-31","300","불검출","불검출","적합"
"84","혼합제제","히로시마현","2017-11-02","45","불검출","불검출","적합"
"85","청주","효고현","2017-10-13","5,400","불검출","불검출","적합"
"86","소주","가고시마현","2017-07-11","86","불검출","불검출","적합"
"87","소주","교토부","2017-08-07","126","불검출","불검출","적합"
"88","청주","효고현","2017-10-19","12,000","불검출","불검출","적합"
"89","소주","미야자키현","2017-10-10","108","불검출","불검출","적합"
"90","청주","효고현","2017-10-23","24,000","불검출","불검출","적합"
"91","청주","교토부","2017-09-06","108","불검출","불검출","적합"
"92","청주","교토부","2017-10-12","72","불검출","불검출","적합"
"93","청주","효고현","2017-09-19","77","불검출","불검출","적합"
"94","소주","가고시마현","2017-10-18","86","불검출","불검출","적합"
"95","청주","효고현","2017-10-18","810","불검출","불검출","적합"
"96","청주","오이타현","2017-09-25","86","불검출","불검출","적합"
"97","청주","효고현","2017-10-16","1,200","불검출","불검출","적합"
"98","청주","효고현","2017-10-17","2,160","불검출","불검출","적합"
"99","과자(스낵과자)","니가타현","2017-11-09","1,265","불검출","불검출","적합"
"100","과자(스낵과자)","니가타현","2017-11-09","82","불검출","불검출","적합"
"101","식용유지가공품","오사카부","2017-11-07","180","불검출","불검출","적합"
"102","기타가공품","이바라키현","2017-11-06","23,400","불검출","불검출","적합"
"103","카레","니가타현","2017-10-06","1,152","불검출","불검출","적합"
"104","카레","니가타현","2017-09-29","1,728","불검출","불검출","적합"
"105","기타천연착향료","오사카부","2017-11-09","68","불검출","불검출","적합"
"106","향신료조제품
(고추냉이가공품)","사이타마현","2017-10-05","301","불검출","불검출","적합"
"107","혼합제제","오사카부","2017-11-08","51","불검출","불검출","적합"
"108","혼합제제","오사카부","2017-11-08","34","불검출","불검출","적합"
"109","혼합제제","시가현","2017-11-10","80","불검출","불검출","적합"
"110","혼합제제","오사카부","2017-11-09","51","불검출","불검출","적합"
"111","혼합제제","시가현","2017-11-10","25","불검출","불검출","적합"
"112","혼합제제","시가현","2017-11-10","100","불검출","불검출","적합"
