"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","656","4,336,321","5","556,650","543","3,189,656","2","261","106","208,312"
"11.27","136","1,749,321","2","246,000","119","1,113,286","2","261","13","8,333"
"11.28","136","381,441","1","19,200","114","315,368","0","0","21","46,873"
"11.29","107","856,930","2","291,450","87","536,150","0","0","18","29,330"
"11.30","111","1,066,535","0","0","88","1,022,197","0","0","23","44,338"
"12.01","166","282,094","0","0","135","202,655","0","0","31","79,438"
