"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"47","카레(커리)","나가노현","2018-10-18","1,187","불검출","불검출","적합"
"48","카레(커리)","나가노현","2018-10-16","474","불검출","불검출","적합"
"49","절임식품","나가노현","2018-11-10","200","불검출","불검출","적합"
"50","혼합제제","오사카부","2018-10-26","16,104","불검출","불검출","적합"
"51","절임식품","나가노현","2018-10-01","1,800","불검출","불검출","적합"
"52","금박","교토부","2018-11-08","0","불검출","불검출","적합"
"53","가공두부","나가노현","2018-10-18","2,565","불검출","불검출","적합"
"54","가공두부","나가노현","2018-10-22","2,409","불검출","불검출","적합"
"55","기타천연착향료","오사카부","2018-11-06","60","불검출","불검출","적합"
"56","절임식품","와카야마현","2018-11-05","160","불검출","불검출","적합"
"57","곡류가공품","아이치현","2018-11-14","63","불검출","불검출","적합"
"58","양념젓갈","후쿠시마현","2018-10-29","400","불검출","불검출","적합"
"59","기타
수산물가공
품","효고현","2017-11-08","120","불검출","불검출","적합"
"60","향신료조제품","도쿄도","2018-11-05","1,320","불검출","불검출","적합"
"61","캔디류","후쿠시마현","2018-10-01","1,235","불검출","불검출","적합"
"62","청주","후쿠오카현","2018-11-09","138","불검출","불검출","적합"
"63","청주","후쿠오카현","2018-11-09","345","불검출","불검출","적합"
"64","청주","후쿠오카현","2018-11-09","345","불검출","불검출","적합"
"65","캔디류","아이치현","2018-11-05","768","불검출","불검출","적합"
"66","과자","니가타현","2018-11-02","810","불검출","불검출","적합"
"67","인스턴트커피","오사카부","2018-09-11","180","불검출","불검출","적합"
"68","카레(커리)","나가노현","2018-10-19","1,187","불검출","불검출","적합"
"69","소스","야마구치현","2018-11-02","58","불검출","불검출","적합"
"70","소스","야마구치현","2018-11-02","77","불검출","불검출","적합"
"71","캔디류","사이타마현","2018-09-14","143","불검출","불검출","적합"
"72","캔디류","사이타마현","2018-09-14","285","불검출","불검출","적합"
"73","소스","야마구치현","2018-11-02","22","불검출","불검출","적합"
"74","혼합제제","미에현","2018-10-02","108","불검출","불검출","적합"
"75","향신료조제품","나가노현","2018-10-31","258","불검출","불검출","적합"
"76","향신료조제품","사이타마현","2018-10-25","744","불검출","불검출","적합"
"77","혼합제제","나가노현","2018-11-02","300","불검출","불검출","적합"
"78","초콜릿가공품","오사카부","2018-09-11","601","불검출","불검출","적합"
"79","화이트초콜릿","훗카이도","2018-10-10","120","불검출","불검출","적합"
