"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"","아제","","","","","",""
"80","트랜스글루타미나
아제","가나가와현","2018-08-17","930","불검출","불검출","적합"
"81","복합조미식품","가나가와현","2018-07-06","1,800","불검출","불검출","적합"
"82","트랜스글루타미나
아제","가나가와현","2018-08-29","170","불검출","불검출","적합"
"83","소스","나가사키현","2018-09-21","1,263","불검출","불검출","적합"
"84","화이트초콜릿","훗카이도","2018-10-25","73","불검출","불검출","적합"
"85","키토산 제품","지바현","2018-08-07","43","불검출","불검출","적합"
"86","과자","훗카이도","2018-10-25","56","불검출","불검출","적합"
"87","카레(커리)","도치기현","2018-08-23","455","불검출","불검출","적합"
"88","카레(커리)","아이치현","2018-10-18","2,760","불검출","불검출","적합"
"89","카레(커리)","도치기현","2018-08-23","2,484","불검출","불검출","적합"
"90","카레(커리)","도치기현","2018-09-12","152","불검출","불검출","적합"
"91","카레(커리)","도치기현","2018-08-30","911","불검출","불검출","적합"
"92","과자","훗카이도","2018-09-19","555","불검출","불검출","적합"
"93","과자","시즈오카현","2018-10-08","370","불검출","불검출","적합"
"94","카레(커리)","도치기현","2018-09-12","7,935","불검출","불검출","적합"
"95","조미건어포","에히메현","2018-11-08","60","불검출","불검출","적합"
"96","과자","가나가와현","2018-10-10","1,110","불검출","불검출","적합"
"97","초콜릿가공품","나가사키현","2018-10-12","210","불검출","불검출","적합"
"98","과자","고치현","2018-10-05","672","불검출","불검출","적합"
"99","유탕면","도치기현","2018-10-04","2,287","불검출","불검출","적합"
"100","조미건어포","에히메현","2018-11-08","1,000","불검출","불검출","적합"
"101","빵류","돗토리현","2018-09-10","490","불검출","불검출","적합"
"102","빵류","시즈오카현","2018-10-26","177","불검출","불검출","적합"
"103","빵류","돗토리현","2018-10-25","102","불검출","불검출","적합"
"104","초콜릿가공품","훗카이도","2018-08-09","27","불검출","불검출","적합"
"105","빵류","훗카이도","2018-09-27","864","불검출","불검출","적합"
"106","빵류","훗카이도","2018-09-03","66","불검출","불검출","적합"
"107","빵류","훗카이도","2018-10-18","60","불검출","불검출","적합"
"108","초콜릿가공품","훗카이도","2018-09-25","204","불검출","불검출","적합"
"109","빵류","훗카이도","2018-08-06","1,980","불검출","불검출","적합"
