"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"47","즉석조리식품","나가노현","2018-11-01","907","불검출","불검출","적합"
"48","된장","나가노현","2018-10-31","590","불검출","불검출","적합"
"49","혼합장","나가노현","2018-10-29","1,000","불검출","불검출","적합"
"50","즉석조리식품","나가노현","2018-10-29","933","불검출","불검출","적합"
"51","혼합장","나가노현","2018-10-31","1,248","불검출","불검출","적합"
"52","초콜릿가공품","이바라키현","2018-09-12","353","불검출","불검출","적합"
"53","캔디류","도야마현","2018-10-01","162","불검출","불검출","적합"
"54","밀가루","후쿠오카현","2018-11-01","2,000","불검출","불검출","적합"
"55","고형차","후쿠오카현","2018-11-10","150","불검출","불검출","적합"
"56","과·채가공품","나가노현","2018-01-29","500","불검출","불검출","적합"
"57","혼합제제","나가노현","2018-10-26","198","불검출","불검출","적합"
"58","청주","효고현","2018-10-04","8,100","불검출","불검출","적합"
"59","청주","효고현","2018-10-26","43","불검출","불검출","적합"
"60","청주","효고현","2018-10-16","2,160","불검출","불검출","적합"
"61","청주","교토부","2018-10-05","626","불검출","불검출","적합"
"62","청주","교토부","2018-10-16","86","불검출","불검출","적합"
"63","청주","교토부","2018-10-20","281","불검출","불검출","적합"
"64","청주","교토부","2018-09-29","1,037","불검출","불검출","적합"
"65","맥주","후쿠오카현","2018-11-01","52,344","불검출","불검출","적합"
"66","맥주","아이치현","2018-10-29","14,104","불검출","불검출","적합"
"67","맥주","오키나와현","2018-11-12","10,090","불검출","불검출","적합"
"68","즉석조리식품","아이치현","2018-11-06","139","불검출","불검출","적합"
"69","혼합장","아이치현","2018-10-31","5,000","불검출","불검출","적합"
"70","혼합장","아이치현","2018-11-14","3,048","불검출","불검출","적합"
"71","혼합장","아이치현","2018-11-05","10,000","불검출","불검출","적합"
"72","맥주","후쿠오카현","2018-11-01","314,064","불검출","불검출","적합"
"73","초콜릿가공품","이바라키현","2018-10-15","720","불검출","불검출","적합"
"74","준초콜릿","효고현","2018-11-05","3,650","불검출","불검출","적합"
"75","초콜릿가공품","이바라키현","2018-10-17","9,216","불검출","불검출","적합"
"76","캔디류","나라현","2018-10-12","2,765","불검출","불검출","적합"
"77","캔디류","나라현","2018-10-11","2,765","불검출","불검출","적합"
"78","캔디류","나라현","2018-10-19","1,861","불검출","불검출","적합"
"79","캔디류","나라현","2018-10-16","654","불검출","불검출","적합"
