"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","합성향료","효고현","2018-11-05","51","불검출","불검출","적합"
"16","혼합제제","효고현","2018-07-02","200","불검출","불검출","적합"
"17","유탕면","아이치현","2018-10-24","87","불검출","불검출","적합"
"18","캔디류","와카야마현","2018-11-01","90","불검출","불검출","적합"
"19","캔디류","와카야마현","2018-11-07","200","불검출","불검출","적합"
"20","캔디류","미에현","2018-11-02","320","불검출","불검출","적합"
"21","유탕면","아이치현","2018-10-05","89","불검출","불검출","적합"
"22","유탕면","아이치현","2018-10-19","88","불검출","불검출","적합"
"23","액상차","오사카부","2018-10-22","2,448","불검출","불검출","적합"
"24","숙면","구마모토현","2018-10-26","206","불검출","불검출","적합"
"25","캔디류","사이타마현","2018-09-18","160","불검출","불검출","적합"
"26","청주","후쿠이현","2018-11-12","130","불검출","불검출","적합"
"27","청주","후쿠이현","2018-11-02","192","불검출","불검출","적합"
"28","청주","후쿠이현","2018-10-15","432","불검출","불검출","적합"
"29","청주","도치기현","2018-06-22","130","불검출","불검출","적합"
"30","기타 주류","효고현","2018-11-09","216","불검출","불검출","적합"
"31","청주","효고현","2018-11-02","86","불검출","불검출","적합"
"32","청주","기후현","2018-11-05","605","불검출","불검출","적합"
"33","청주","기후현","2018-11-01","65","불검출","불검출","적합"
"34","소주","가고시마현","2018-11-09","162","불검출","불검출","적합"
"35","과·채가공품","니가타현","2018-10-22","321","불검출","불검출","적합"
"36","합성향료","히로시마현","2018-11-02","105","불검출","불검출","적합"
"37","혼합제제","히로시마현","2018-11-06","60","불검출","불검출","적합"
"38","혼합제제","이바라키현","2018-11-01","120","불검출","불검출","적합"
"39","혼합제제","이바라키현","2018-10-31","75","불검출","불검출","적합"
"40","혼합제제","이바라키현","2018-10-31","30","불검출","불검출","적합"
"41","가공두부","후쿠오카현","2018-11-07","12,060","불검출","불검출","적합"
"42","소스","오사카부","2018-10-19","144","불검출","불검출","적합"
"43","추출가공식품","에히메현","2018-10-03","4,920","불검출","불검출","적합"
"44","소스","에히메현","2018-11-15","1,040","불검출","불검출","적합"
"45","소스","에히메현","2018-11-08","1,000","불검출","불검출","적합"
"46","소스","에히메현","2018-11-14","9,180","불검출","불검출","적합"
"47","청주","히로시마현","2018-11-02","259","불검출","불검출","적합"
