"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"47","양조간장","지바현","2018-09-25","7,371","불검출","불검출","적합"
"48","양조간장","지바현","2018-10-04","126","불검출","불검출","적합"
"49","락타아제","아이치현","2018-10-31","200","불검출","불검출","적합"
"50","청주","니가타현","2018-10-26","12,960","불검출","불검출","적합"
"51","소스","가나가와현","2018-10-12","120","불검출","불검출","적합"
"52","과자","나가노현","2018-10-23","276","불검출","불검출","적합"
"53","과자","아이치현","2018-11-05","480","불검출","불검출","적합"
"54","과자","니가타현","2018-11-05","171","불검출","불검출","적합"
"55","과자","사이타마현","2018-11-09","134","불검출","불검출","적합"
"56","규조토","아키타현","2018-11-02","21,600","불검출","불검출","적합"
"57","복합조미식품","니가타현","2018-09-12","96","불검출","불검출","적합"
"58","카레(커리)","니가타현","2018-10-03","360","불검출","불검출","적합"
"59","카레(커리)","니가타현","2018-10-03","2,640","불검출","불검출","적합"
"60","카레(커리)","니가타현","2018-10-02","3,168","불검출","불검출","적합"
"61","카레(커리)","니가타현","2018-09-13","600","불검출","불검출","적합"
"62","가공소금","나가노현","2018-10-22","180","불검출","불검출","적합"
"63","카레(커리)","니가타현","2018-09-13","600","불검출","불검출","적합"
"64","과자","사이타마현","2018-07-02","2,512","불검출","불검출","적합"
"65","과자","니가타현","2018-10-26","252","불검출","불검출","적합"
"66","초콜릿가공품","사이타마현","2018-09-20","835","불검출","불검출","적합"
"67","초콜릿가공품","이바라키현","2018-09-18","1,099","불검출","불검출","적합"
"68","혼합제제","효고현","2018-11-12","170","불검출","불검출","적합"
"69","커피/건조","에티오피아","2018-08-17","19,200","불검출","불검출","적합"
"70","춘장","이바라키현","2018-10-26","225","불검출","불검출","적합"
"71","혼합장","히로시마현","2018-09-15","35","불검출","불검출","적합"
"72","혼합장","훗카이도","2018-10-19","893","불검출","불검출","적합"
"73","소스","훗카이도","2018-10-12","3,432","불검출","불검출","적합"
"74","절임식품","가고시마현","2018-11-13","740","불검출","불검출","적합"
"75","과자","야마가타현","2018-10-11","125","불검출","불검출","적합"
"76","과자","시즈오카현","2018-09-26","983","불검출","불검출","적합"
"77","어묵","사가현","2018-06-30","476","불검출","불검출","적합"
"78","어묵","미야자키현","2018-11-06","1,288","불검출","불검출","적합"
"79","어묵","사가현","2018-10-31","1,800","불검출","불검출","적합"
