"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"80","당절임","군마현","2018-02-25","21","불검출","불검출","적합"
"81","향신료조제품","시즈오카현","2018-07-02","152","불검출","불검출","적합"
"82","향신료조제품","시즈오카현","2018-06-25","152","불검출","불검출","적합"
"83","당절임","군마현","2018-02-26","21","불검출","불검출","적합"
"84","당절임","군마현","2018-01-28","18","불검출","불검출","적합"
"85","빵류","돗토리현","2018-10-24","5,664","불검출","불검출","적합"
"86","빵류","돗토리현","2018-10-19","3,471","불검출","불검출","적합"
"87","빵류","야마나시현","2018-09-11","50","불검출","불검출","적합"
"88","떡류","니가타현","2018-10-20","73","불검출","불검출","적합"
"89","떡류","니가타현","2018-10-05","73","불검출","불검출","적합"
"90","혼합제제","도쿄도","2018-11-07","30","불검출","불검출","적합"
"91","혼합제제","도쿄도","2018-11-07","15","불검출","불검출","적합"
"92","맥주","후쿠오카현","2018-10-19","39,000","불검출","불검출","적합"
"93","기타가공품","지바현","2018-10-04","898","불검출","불검출","적합"
"94","과자","사이타마현","2018-05-29","1,444","불검출","불검출","적합"
"95","기타천연착향료","이바라키현","2018-10-24","200","불검출","불검출","적합"
"96","곡류가공품","히로시마현","2018-11-06","23,153","불검출","불검출","적합"
"97","혼합제제","이바라키현","2018-10-29","105","불검출","불검출","적합"
"98","소스","지바현","2018-08-30","156","불검출","불검출","적합"
"99","유탕면","가고시마현","2018-10-25","131","불검출","불검출","적합"
"100","유탕면","가고시마현","2018-10-26","346","불검출","불검출","적합"
"101","유탕면","가고시마현","2018-10-23","190","불검출","불검출","적합"
"102","유탕면","가고시마현","2018-10-25","239","불검출","불검출","적합"
"103","유탕면","가고시마현","2018-10-24","80","불검출","불검출","적합"
"104","유탕면","가고시마현","2018-10-25","268","불검출","불검출","적합"
"105","카레(커리)분","효고현","2018-10-16","141","불검출","불검출","적합"
"106","청주","효고현","2018-10-26","15,552","불검출","불검출","적합"
"107","절임식품","사이타마현","2018-10-19","30","불검출","불검출","적합"
"108","절임식품","사이타마현","2018-10-19","250","불검출","불검출","적합"
"109","청주","나라현","2018-11-06","130","불검출","불검출","적합"
"110","절임식품","도치기현","2018-10-19","100","불검출","불검출","적합"
"111","청주","나라현","2018-11-06","216","불검출","불검출","적합"
"112","천연향신료","오사카부","2018-11-08","180","불검출","불검출","적합"
