"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"14","초콜릿가공품","이바라키현","2018-08-01","651","불검출","불검출","적합"
"15","초콜릿가공품","이바라키현","2018-08-01","651","불검출","불검출","적합"
"16","과자","니가타현","2018-11-09","810","불검출","불검출","적합"
"17","혼합장","아이치현","2018-11-13","15,000","불검출","불검출","적합"
"18","혼합장","아이치현","2018-11-06","4,000","불검출","불검출","적합"
"19","소스","도치기현","2018-09-29","5,405","불검출","불검출","적합"
"20","발효식초","도치기현","2018-09-26","3,730","불검출","불검출","적합"
"21","소스","히로시마현","2018-10-10","40","불검출","불검출","적합"
"22","건어포","오사카부","2018-10-30","700","불검출","불검출","적합"
"23","절임식품","나가노현","2018-10-22","750","불검출","불검출","적합"
"24","소스","히로시마현","2018-07-26","76","불검출","불검출","적합"
"25","과자","니가타현","2018-11-02","118","불검출","불검출","적합"
"26","청국장","구마모토현","2018-11-14","1,440","불검출","불검출","적합"
"27","칼슘","기후현","2018-11-12","27","불검출","불검출","적합"
"28","혼합제제","기후현","2018-11-15","2","불검출","불검출","적합"
"29","금박","이시카와현","2018-11-17","0","불검출","불검출","적합"
"30","청주","후쿠이현","2018-11-10","367","불검출","불검출","적합"
"31","청주","군마현","2018-11-08","86","불검출","불검출","적합"
"32","청주","후쿠오카현","2018-11-05","86","불검출","불검출","적합"
"33","청주","군마현","2018-11-08","130","불검출","불검출","적합"
"34","청주","도야마현","2018-11-05","130","불검출","불검출","적합"
"35","청주","도야마현","2018-11-05","281","불검출","불검출","적합"
"36","청주","도야마현","2018-11-05","86","불검출","불검출","적합"
"37","혼합제제","히로시마현","2018-11-12","30","불검출","불검출","적합"
"38","소스","군마현","2018-09-13","1,350","불검출","불검출","적합"
"39","카레(커리)","니가타현","2018-09-07","2,376","불검출","불검출","적합"
"40","카레(커리)","니가타현","2018-09-24","1,320","불검출","불검출","적합"
"41","소스","군마현","2018-09-14","270","불검출","불검출","적합"
"42","양조간장","지바현","2018-09-25","5,265","불검출","불검출","적합"
"43","양조간장","지바현","2018-07-06","531","불검출","불검출","적합"
"44","빵류","나가노현","2018-10-12","112","불검출","불검출","적합"
"45","빵류","나가노현","2018-10-12","367","불검출","불검출","적합"
"46","소스","지바현","2018-10-25","7,080","불검출","불검출","적합"
