"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"35","냉장갈치","에히메현","2016-10-05","330","불검출","불검출","적합"
"36","냉장갈치","효고현","2016-10-05","656","불검출","불검출","적합"
"37","냉장준치","구마모토현","2016-10-05","168","불검출","불검출","적합"
"38","냉장갈치","야마구치현","2016-10-05","490","불검출","불검출","적합"
"39","냉장돔(참돔)","야마구치현","2016-10-05","540","불검출","불검출","적합"
"40","냉장돔(황돔)","야마구치현","2016-10-05","560","불검출","불검출","적합"
"41","냉장홍어","야마구치현","2016-10-05","230","불검출","불검출","적합"
"42","활가리비","홋카이도","2016-10-05","6,441","불검출","불검출","적합"
"43","활돔(벵에돔)","사가현","2016-10-05","1,498","불검출","불검출","적합"
"44","냉장갈치","에히메현","2016-10-05","310","불검출","불검출","적합"
"45","냉장준치","구마모토현","2016-10-05","245","불검출","불검출","적합"
"46","냉장갈치","후쿠오카현","2016-10-05","500","불검출","불검출","적합"
"47","냉장명태","홋카이도","2016-10-05","768","불검출","불검출","적합"
"48","냉장명태","홋카이도","2016-10-05","2,384","불검출","불검출","적합"
"49","냉장갈치","후쿠오카현","2016-10-05","445","불검출","불검출","적합"
"50","냉장돔(황돔)","후쿠오카현","2016-10-05","240","불검출","불검출","적합"
"51","활가리비","홋카이도","2016-10-05","7,960","불검출","불검출","적합"
"52","활가리비","홋카이도","2016-10-05","4,810","불검출","불검출","적합"
