"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"83","소스류","후쿠오카현","2016-08-25","414","불검출","불검출","적합"
"84","초콜릿가공품","오키나와현","2016-09-19","24","불검출","불검출","적합"
"85","청주","아키타현","2016-09-14","432","불검출","불검출","적합"
"86","수산물가공품","후쿠시마현","2016-08-25","360","불검출","불검출","적합"
"87","수산물가공품","후쿠시마현","2016-08-23","360","불검출","불검출","적합"
"88","소스류","오사카부","2016-07-11","320","불검출","불검출","적합"
"89","합성착향료","오사카부","2016-09-05","150","불검출","불검출","적합"
"90","혼합제제","오사카부","2016-09-07","18","불검출","불검출","적합"
"91","식초절임(매실절임)","와카야마현","2016-08-22","240","불검출","불검출","적합"
"92","인스턴트커피","미에현","2016-07-09","960","불검출","불검출","적합"
"93","고형차","가고시마현","2016-09-06","80","불검출","불검출","적합"
"94","고춧가루","시가현","2016-08-02","50","불검출","불검출","적합"
"95","코코아분말","가나","2016-06-17","2,925","불검출","불검출","적합"
"96","소스류","이바라키현","2016-08-24","640","불검출","불검출","적합"
"97","소스류","오이타현","2016-08-04","2,400","불검출","불검출","적합"
"98","장류절임","니가타현","2016-09-05","608","불검출","불검출","적합"
"99","혼합제제","사이타마현","2016-09-06","54","불검출","불검출","적합"
"100","땅콩또는견과류가공품","오키나와현","2016-09-20","90","불검출","불검출","적합"
"101","청주","아키타현","2016-09-14","454","불검출","불검출","적합"
"102","혼합제제","효고현","2016-09-14","17","불검출","불검출","적합"
"103","볶은커피","돗토리현","2016-09-13","72","불검출","불검출","적합"
"104","혼합제제","오사카부","2016-09-15","34","불검출","불검출","적합"
"105","혼합제제","오사카부","2016-09-16","30","불검출","불검출","적합"
"106","소스류","후쿠오카현","2016-08-24","364","불검출","불검출","적합"
"107","복합조미식품","가고시마현","2016-04-01","5","불검출","불검출","적합"
"108","청주","이와테현","2016-08-20","173","불검출","불검출","적합"
