"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"16","냉장돔(참돔)","후쿠오카현","2016-09-30","250","불검출","불검출","적합"
"17","냉장돔(황돔)","후쿠오카현","2016-09-30","40","불검출","불검출","적합"
"18","냉장돔(황돔)","나가사키현","2016-09-30","280","불검출","불검출","적합"
"19","냉장갈치","오이타현","2016-09-30","570","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2016-09-30","8,792","불검출","불검출","적합"
"21","냉장명태","홋카이도","2016-09-30","3,874","불검출","불검출","적합"
"22","냉장대구","홋카이도","2016-09-30","310","불검출","불검출","적합"
"23","냉장명태","홋카이도","2016-09-30","3,874","불검출","불검출","적합"
"24","냉장대구","홋카이도","2016-09-30","310","불검출","불검출","적합"
"25","활꼬막","후쿠오카현","2016-09-30","3,680","불검출","불검출","적합"
"26","활가리비","홋카이도","2016-09-30","6,208","불검출","불검출","적합"
"27","활게(왕게)","홋카이도","2016-09-30","120","불검출","불검출","적합"
"28","활게(왕게)","홋카이도","2016-09-30","480","불검출","불검출","적합"
"29","활장어(먹장어)","후쿠오카현","2016-09-30","1,431","불검출","불검출","적합"
"30","활장어(먹장어)","시마네현","2016-09-30","600","불검출","불검출","적합"
"31","활가리비","홋카이도","2016-09-30","7,954","불검출","불검출","적합"
"32","활우렁쉥이","홋카이도","2016-09-30","3,684","불검출","불검출","적합"
"33","활우렁쉥이","홋카이도","2016-09-30","6,234","불검출","불검출","적합"
