"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"72","드레싱","사가현","2016-09-06","1,350","불검출","불검출","적합"
"73","볶은커피","효고현","2016-09-01","1,158","불검출","불검출","적합"
"74","빵류(그외 빵류)","훗카이도","2016-08-20","270","불검출","불검출","적합"
"75","소스류","후쿠오카현","2016-09-13","5,200","불검출","불검출","적합"
"76","소스류","효고현","2016-09-20","11,951","불검출","불검출","적합"
"77","청주","후쿠오카현","2016-09-06","1,620","불검출","불검출","적합"
"78","빵류(그외 빵류)","훗카이도","2016-06-17","96","불검출","불검출","적합"
"79","유탕면류","아이치현","2016-07-23","79","불검출","불검출","적합"
"80","어묵","ETC","2016-06-06","144","불검출","불검출","적합"
"81","청주","효고현","2016-08-04","3,000","불검출","불검출","적합"
"82","카레","도치기현","2016-05-11","690","불검출","불검출","적합"
"83","어묵","ETC","2016-07-27","600","불검출","불검출","적합"
"84","복합조미식품","가나가와현","2016-08-22","62,000","불검출","불검출","적합"
"85","당류가공품","아이치현","2016-04-01","77","불검출","불검출","적합"
"86","유탕면류","이바라키현","2016-08-26","756","불검출","불검출","적합"
"87","빵류(케이크)","훗카이도","2016-07-28","238","불검출","불검출","적합"
"88","땅콩또는견과류가
공품","아이치현","2016-09-01","400","불검출","불검출","적합"
"89","청주","나가사키현","2016-09-03","138","불검출","불검출","적합"
"90","소스류","니가타현","2016-08-23","180","불검출","불검출","적합"
"91","과자(웨이퍼)","사이타마현","2016-07-20","1,560","불검출","불검출","적합"
"92","탄산음료","오사카부","2016-09-02","600","불검출","불검출","적합"
"93","카레","도치기현","2016-03-09","1,380","불검출","불검출","적합"
"94","유탕면류","도치기현","2016-08-25","230","불검출","불검출","적합"
"95","혼합제제","오사카부","2016-08-26","200","불검출","불검출","적합"
"96","혼합장","후쿠오카현","2016-08-17","100","불검출","불검출","적합"
"97","기타장류","후쿠오카현","2016-08-17","12","불검출","불검출","적합"
"98","소스류","아이치현","2016-08-18","480","불검출","불검출","적합"
"99","어묵","ETC","2016-08-10","1,750","불검출","불검출","적합"
"100","카레","도치기현","2016-07-27","1,063","불검출","불검출","적합"
"101","소스류","후쿠오카현","2016-09-10","636","불검출","불검출","적합"
