"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","떡류","군마현","2015-10-22","502.32","불검출","불검출","적합"
"15","떡류","군마현","2015-04-15","273","불검출","불검출","적합"
"16","떡류","군마현","2015-11-10","109.2","불검출","불검출","적합"
"17","떡류","군마현","2015-12-11","185.64","불검출","불검출","적합"
"18","금박","이시카와현","2016-01-07","0.2","불검출","불검출","적합"
"19","락타아제","시가현","2015-12-03","51","불검출","불검출","적합"
"20","오징어먹물색소","시마네현","2015-12-16","100","불검출","불검출","적합"
"21","수산물가공품","오카야마현","2015-10-21","95","불검출","불검출","적합"
"22","건조효모","이와테현","2015-04-06","32","불검출","불검출","적합"
"23","캔디류(사탕)","아이치현","2015-09-01","360","불검출","불검출","적합"
"24","캔디류(사탕)","아이치현","2015-11-01","792","불검출","불검출","적합"
"25","캔디류(사탕)","아이치현","2015-11-01","198","불검출","불검출","적합"
"26","캔디류(사탕)","아이치현","2015-11-01","174","불검출","불검출","적합"
"27","혼합제제","시즈오카현","2015-12-21","50","불검출","불검출","적합"
"28","볶은커피","효고현","2015-12-07","77.112","불검출","불검출","적합"
"29","볶은커피","효고현","2015-12-13","77.112","불검출","불검출","적합"
"30","청국장","가고시마현","2016-01-06","2,646","불검출","불검출","적합"
"31","볶은커피","시즈오카현","2015-12-23","23.04","불검출","불검출","적합"
"32","볶은커피","시즈오카현","2015-12-21","23.04","불검출","불검출","적합"
"33","카레","나가노현","2015-11-18","1,000","불검출","불검출","적합"
"34","카레","니가타현","2015-12-15","1,600","불검출","불검출","적합"
"35","카레","니가타현","2015-11-28","800","불검출","불검출","적합"
"36","카레","나가노현","2015-12-02","3,000","불검출","불검출","적합"
"37","카레","나가노현","2015-12-15","2,000","불검출","불검출","적합"
"38","조미된장","훗카이도","2015-12-05","800","불검출","불검출","적합"
"39","청주","미야기현","2015-10-14","86.4","불검출","불검출","적합"
"40","된장","훗카이도","2015-11-29","400","불검출","불검출","적합"
"41","청주","미야기현","2015-10-30","43.2","불검출","불검출","적합"
"42","청주","훗카이도","2015-10-23","648","불검출","불검출","적합"
"43","청주","야마가타현","2015-12-14","86.4","불검출","불검출","적합"
"44","청주","도치기현","2015-12-25","15,876","불검출","불검출","적합"
"45","청주","효고현","2015-12-14","6,480","불검출","불검출","적합"
"46","청주","교토부","2015-12-07","3,434.4","불검출","불검출","적합"
"47","청주","효고현","2015-12-07","2,160","불검출","불검출","적합"
"48","청주","도치기현","2015-12-21","15,876","불검출","불검출","적합"
