"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","빵류(케이크)","훗카이도","2015-03-02","181.44","불검출","불검출","적합"
"70","빵류(케이크)","훗카이도","2015-02-20","46","불검출","불검출","적합"
"71","즉석조리식품","가가와현","2015-02-25","4,992","불검출","불검출","적합"
"72","소스류","교토부","2014-09-09","1,690","불검출","불검출","적합"
"73","합성착향료","야마가타현","2015-03-05","3","불검출","불검출","적합"
"74","합성착향료","야마가타현","2015-03-05","2","불검출","불검출","적합"
"75","클로렐라 제품","도야마현","2015-02-20","925","불검출","불검출","적합"
"76","효모추출물제품","오이타현","2015-01-05","1,840","불검출","불검출","적합"
"77","복합조미식품","오이타현","2014-12-26","500","불검출","불검출","적합"
"78","혼합제제","사이타마현","2015-03-05","200","불검출","불검출","적합"
"79","혼합제제","사이타마현","2015-03-06","195","불검출","불검출","적합"
"80","소스류","사이타마현","2015-01-15","1,300","불검출","불검출","적합"
"81","소스류","지바현","2015-01-30","1,500","불검출","불검출","적합"
"82","빵류(그외 빵류)","히로시마현","2015-03-14","250.99","불검출","불검출","적합"
"83","빵류(그외 빵류)","히로시마현","2015-03-11","807.41","불검출","불검출","적합"
"84","빵류(그외 빵류)","히로시마현","2015-03-15","1,224.72","불검출","불검출","적합"
"85","빵류(그외 빵류)","히로시마현","2015-03-16","1,224.72","불검출","불검출","적합"
"86","빵류(그외 빵류)","히로시마현","2015-03-08","762.05","불검출","불검출","적합"
"87","혼합제제","가나가와현","2015-02-23","25","불검출","불검출","적합"
"88","커피/건조","브라질","2012-09-06","720","불검출","불검출","적합"
"89","혼합제제","가나가와현","2015-02-12","105","불검출","불검출","적합"
"90","혼합제제","도치기현","2015-02-09","75","불검출","불검출","적합"
"91","캔디류(젤리)","아이치현","2015-01-21","122.4","불검출","불검출","적합"
"92","캔디류(젤리)","아이치현","2015-01-14","172.5","불검출","불검출","적합"
"93","과자(스낵과자)","히로시마현","2015-02-26","1,116.1","불검출","불검출","적합"
"94","혼합제제","히로시마현","2015-03-12","1,000","불검출","불검출","적합"
"95","혼합제제","효고현","2015-03-16","17","불검출","불검출","적합"
