"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","95","657,683","1","720","80","560,277","1","925","13","95,761"
"3.30","95","657,683","1","720","80","560,277","1","925","13","95,761"
"3.31","","","","","","","","","",""
"4.1","","","","","","","","","",""
"4.2","","","","","","","","","",""
"4.3","","","","","","","","","",""
