"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","272","1,204,339","2","103,928","224","969,392","3","1,316","43","129,703"
"3.30","95","657,683","1","720","80","560,277","1","925","13","95,761"
"3.31","114","163,744","0","0","90","132,625","1","379","23","30,740"
"4.1","63","382,912","1","103,208","54","276,490","1","12","7","3,202"
"4.2","","","","","","","","","",""
"4.3","","","","","","","","","",""
