"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"12","볶은커피","시즈오카현","2015-02-23","108","불검출","불검출","적합"
"13","볶은커피","효고현","2015-03-03","1,176","불검출","불검출","적합"
"14","소스류","오사카부","2015-02-20","195","불검출","불검출","적합"
"15","소스류","효고현","2015-02-14","37.5","불검출","불검출","적합"
"16","떡류","니가타현","2015-02-06","207","불검출","불검출","적합"
"17","청주","야마구치현","2015-02-02","172.8","불검출","불검출","적합"
"18","청주","아오모리현","2015-02-24","561.6","불검출","불검출","적합"
"19","복합조미식품","나가사키현","2015-03-06","300","불검출","불검출","적합"
"20","정제,가공을거쳐야
하는식품원료","지바현","2015-02-23","170","불검출","불검출","적합"
"21","청주","아오모리현","2015-02-20","45.36","불검출","불검출","적합"
"22","곡류가공품","효고현","2015-02-26","1,160","불검출","불검출","적합"
"23","청주","아오모리현","2015-02-20","88.56","불검출","불검출","적합"
"24","혼합제제","효고현","2015-03-10","17","불검출","불검출","적합"
"25","프로테아제(세균성)","효고현","2015-01-29","75","불검출","불검출","적합"
"26","국수","사이타마현","2015-02-26","370","불검출","불검출","적합"
"27","국수","사이타마현","2015-02-26","752","불검출","불검출","적합"
"28","국수","사이타마현","2015-02-26","700","불검출","불검출","적합"
"29","국수","사이타마현","2015-02-26","440","불검출","불검출","적합"
"30","국수","사이타마현","2015-02-26","370","불검출","불검출","적합"
"31","국수","사이타마현","2015-02-26","820","불검출","불검출","적합"
"32","국수","사이타마현","2015-02-26","420","불검출","불검출","적합"
"33","양조간장","지바현","2015-02-19","1,062","불검출","불검출","적합"
"34","양조간장","지바현","2015-02-17","1,895.4","불검출","불검출","적합"
"35","양조간장","지바현","2015-01-19","1,630.8","불검출","불검출","적합"
"36","소스류","지바현","2015-03-05","2,208.96","불검출","불검출","적합"
"37","소스류","지바현","2015-02-18","726","불검출","불검출","적합"
"38","DL-사과산","오사카부","2015-02-09","20,000","불검출","불검출","적합"
"39","캔디류(사탕)","미에현","2015-01-09","422.4","불검출","불검출","적합"
"40","소스류","지바현","2015-02-12","3,600","불검출","불검출","적합"
"41","캔디류(사탕)","가나가와현","2015-02-23","612.48","불검출","불검출","적합"
