"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"78","유탕면","아이치현","2018-10-24","90","불검출","불검출","적합"
"79","캔디류","아이치현","2018-11-02","180","불검출","불검출","적합"
"80","소스","사이타마현","2018-09-19","80","불검출","불검출","적합"
"81","소스","이바라키현","2018-10-11","60","불검출","불검출","적합"
"82","혼합제제","히로시마현","2018-11-06","60","불검출","불검출","적합"
"83","소스","사이타마현","2018-10-19","400","불검출","불검출","적합"
"84","혼합제제","효고현","2018-11-13","15","불검출","불검출","적합"
"85","청주","효고현","2018-10-09","18","불검출","불검출","적합"
"86","소주","가고시마현","2018-11-06","108","불검출","불검출","적합"
"87","염화칼슘","야마구치현","2018-10-18","20,000","불검출","불검출","적합"
"88","합성향료","시가현","2018-11-16","60","불검출","불검출","적합"
"89","맥주","후쿠오카현","2018-07-04","241,613","불검출","불검출","적합"
"90","맥주","후쿠오카현","2018-11-07","37,584","불검출","불검출","적합"
"91","어묵","시마네현","2018-11-16","2,500","불검출","불검출","적합"
"92","어묵","시마네현","2018-11-01","3,500","불검출","불검출","적합"
"93","어묵","시마네현","2018-10-16","3,036","불검출","불검출","적합"
"94","어묵","시마네현","2018-11-16","2,000","불검출","불검출","적합"
"95","소스","야마가타현","2018-10-03","8,840","불검출","불검출","적합"
"96","혼합제제","오사카부","2018-11-22","25","불검출","불검출","적합"
"97","어묵","시마네현","2018-11-16","1,800","불검출","불검출","적합"
"98","혼합제제","오사카부","2018-11-16","150","불검출","불검출","적합"
"99","캔디류","아이치현","2018-11-12","122","불검출","불검출","적합"
"100","캔디류","아이치현","2018-11-12","122","불검출","불검출","적합"
"101","캔디류","아이치현","2018-10-22","242","불검출","불검출","적합"
"102","캔디류","야마구치현","2018-11-01","192","불검출","불검출","적합"
"103","기타가공품","훗카이도","2018-11-09","204","불검출","불검출","적합"
"104","캔디류","아이치현","2018-11-13","2,880","불검출","불검출","적합"
"105","혼합제제","오카야마현","2018-11-13","270","불검출","불검출","적합"
"106","혼합제제","오카야마현","2018-11-07","1,000","불검출","불검출","적합"
"107","과자","도쿠시마현","2018-07-30","240","불검출","불검출","적합"
"108","과자","도쿠시마현","2018-08-03","1,607","불검출","불검출","적합"
"109","과자","도쿠시마현","2018-08-02","1,379","불검출","불검출","적합"
"110","과자","도쿠시마현","2018-08-01","1,322","불검출","불검출","적합"
