"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"111","맥주","오이타현","2018-10-31","165,600","불검출","불검출","적합"
"112","청주","효고현","2018-10-03","378","불검출","불검출","적합"
"113","청주","효고현","2018-10-15","378","불검출","불검출","적합"
"114","청주","효고현","2018-10-17","416","불검출","불검출","적합"
"115","소스","지바현","2018-09-11","585","불검출","불검출","적합"
"116","과자","야마가타현","2018-11-06","5,120","불검출","불검출","적합"
"117","액상차","시가현","2018-10-10","2,400","불검출","불검출","적합"
"118","양조간장","지바현","2018-10-23","42","불검출","불검출","적합"
"119","과자","야마가타현","2018-11-06","119","불검출","불검출","적합"
"120","맥주","오이타현","2018-10-11","14,760","불검출","불검출","적합"
"121","준초콜릿","훗카이도","2018-11-05","27","불검출","불검출","적합"
"122","밀크초콜릿","훗카이도","2018-11-05","296","불검출","불검출","적합"
"123","청주","니가타현","2018-11-12","130","불검출","불검출","적합"
"124","화이트초콜릿","훗카이도","2018-11-05","207","불검출","불검출","적합"
"125","초콜릿가공품","훗카이도","2018-11-05","97","불검출","불검출","적합"
"126","기타 수산물가공품","후쿠시마현","2018-11-13","120","불검출","불검출","적합"
"127","밀크초콜릿","훗카이도","2018-11-05","150","불검출","불검출","적합"
"128","초콜릿","훗카이도","2018-11-05","20","불검출","불검출","적합"
"129","조미건어포","아오모리현","2018-10-22","34","불검출","불검출","적합"
"130","조미건어포","야마나시현","2018-10-18","48","불검출","불검출","적합"
"131","조미건어포","아오모리현","2018-10-19","21","불검출","불검출","적합"
"132","과자","아이치현","2018-10-16","107","불검출","불검출","적합"
"133","과자","시즈오카현","2018-10-16","99","불검출","불검출","적합"
"134","기타 수산물가공품","이와테현","2018-07-13","252","불검출","불검출","적합"
"135","카레(커리)","나라현","2018-10-18","1,600","불검출","불검출","적합"
"136","소스","히로시마현","2018-10-04","210","불검출","불검출","적합"
"137","청주","야마구치현","2018-11-03","65","불검출","불검출","적합"
"138","기타천연착향료","시가현","2018-11-15","200","불검출","불검출","적합"
"139","맥주","후쿠오카현","2018-11-19","34,896","불검출","불검출","적합"
"140","맥주","후쿠오카현","2018-11-07","9,696","불검출","불검출","적합"
"141","혼합제제","시즈오카현","2018-10-22","25","불검출","불검출","적합"
"142","곡류가공품","히로시마현","2018-11-13","23,400","불검출","불검출","적합"
"143","곡류가공품","히로시마현","2018-11-14","23,400","불검출","불검출","적합"
