"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"13","혼합제제","미에현","2018-11-13","192","불검출","불검출","적합"
"14","복합조미식품","에히메현","2018-11-24","1,000","불검출","불검출","적합"
"15","합성향료","가나가와현","2018-11-13","1,000","불검출","불검출","적합"
"16","혼합제제","가나가와현","2018-11-12","200","불검출","불검출","적합"
"17","혼합제제","사이타마현","2018-11-08","100","불검출","불검출","적합"
"18","합성향료","사이타마현","2018-11-15","64","불검출","불검출","적합"
"19","혼합제제","사이타마현","2018-11-15","100","불검출","불검출","적합"
"20","혼합제제","가나가와현","2018-11-07","45","불검출","불검출","적합"
"21","혼합제제","오사카부","2018-11-16","2,400","불검출","불검출","적합"
"22","혼합제제","가나가와현","2018-11-06","600","불검출","불검출","적합"
"23","혼합제제","사이타마현","2018-11-19","180","불검출","불검출","적합"
"24","자당지방산에스테
르","시가현","2018-10-23","3,000","불검출","불검출","적합"
"25","혼합제제","이바라키현","2018-10-29","240","불검출","불검출","적합"
"26","자당지방산에스테
르","시가현","2018-10-15","8,200","불검출","불검출","적합"
"27","혼합제제","사이타마현","2018-11-16","18","불검출","불검출","적합"
"28","혼합제제","사이타마현","2018-11-15","300","불검출","불검출","적합"
"29","합성향료","사이타마현","2018-11-15","18","불검출","불검출","적합"
"30","합성향료","사이타마현","2018-08-31","100","불검출","불검출","적합"
"31","기타천연착향료","사이타마현","2018-11-15","36","불검출","불검출","적합"
"32","볶은커피","효고현","2018-11-19","7,572","불검출","불검출","적합"
"33","혼합제제","사이타마현","2018-11-15","306","불검출","불검출","적합"
"34","볶은커피","효고현","2018-11-20","9,744","불검출","불검출","적합"
"35","혼합제제","시즈오카현","2018-11-09","25","불검출","불검출","적합"
"36","혼합제제","시즈오카현","2018-11-07","25","불검출","불검출","적합"
"37","혼합제제","시즈오카현","2018-11-08","50","불검출","불검출","적합"
"38","혼합제제","이바라키현","2018-11-08","15","불검출","불검출","적합"
"39","혼합제제","시즈오카현","2018-11-08","25","불검출","불검출","적합"
"40","어묵","시마네현","2018-11-01","504","불검출","불검출","적합"
"41","어묵","시마네현","2018-11-16","600","불검출","불검출","적합"
"42","어묵","시마네현","2018-10-16","1,200","불검출","불검출","적합"
"43","캔디류","아이치현","2018-11-12","220","불검출","불검출","적합"
"44","캔디류","아이치현","2018-11-12","371","불검출","불검출","적합"
