"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활바리(능성어)","에히메현","2018-03-30","917","불검출","불검출","적합"
"2","활돔(참돔)","고치현","2018-03-30","5,184","불검출","불검출","적합"
"3","활꼬막","후쿠오카현","2018-03-30","900","불검출","불검출","적합"
"4","활바리(능성어)","에히메현","2018-03-30","1,806","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2018-03-30","2,898","불검출","불검출","적합"
"6","냉장명태","홋카이도","2018-03-30","6,500","불검출","불검출","적합"
"7","냉장명태","홋카이도","2018-03-30","1,200","불검출","불검출","적합"
"8","냉장명태","홋카이도","2018-03-30","5,122","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2018-03-30","8,149","불검출","불검출","적합"
"10","활돔(돌돔)","미야자키현","2018-03-30","2,171","불검출","불검출","적합"
"11","냉동다랑어(남방참다랑어)","인도양","2018-03-30","3,635","불검출","불검출","적합"
"12","냉장명태","홋카이도","2018-03-30","4,668","불검출","불검출","적합"
"13","활돔(참돔)","에히메현","2018-03-30","7,808","불검출","불검출","적합"
"14","냉장명태","홋카이도","2018-03-30","1,300","불검출","불검출","적합"
"15","활돔(참돔)","에히메현","2018-03-30","9,869","불검출","불검출","적합"
"16","활돔(참돔)","에히메현","2018-03-30","9,741","불검출","불검출","적합"
"17","활복어(자주복)","나가사키현","2018-03-30","338","불검출","불검출","적합"
"18","활돔(참돔)","구마모토현","2018-03-30","8,082","불검출","불검출","적합"
"19","냉장명태","홋카이도","2018-03-30","1,300","불검출","불검출","적합"
"20","냉장명태","홋카이도","2018-03-30","1,300","불검출","불검출","적합"
