"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","리큐르","히로시마현","2015-06-12","384","불검출","불검출","적합"
"14","기타주류","히로시마현","2015-05-28","384","불검출","불검출","적합"
"15","소주","가고시마현","2015-08-11","43.2","불검출","불검출","적합"
"16","소주","가고시마현","2015-08-05","108","불검출","불검출","적합"
"17","소주","가고시마현","2015-07-14","43.2","불검출","불검출","적합"
"18","소주","가고시마현","2015-05-29","43.2","불검출","불검출","적합"
"19","조미된장","아이치현","2015-08-24","9,930","불검출","불검출","적합"
"20","조미된장","아이치현","2015-08-18","8,910","불검출","불검출","적합"
"21","드레싱","사가현","2015-07-25","6,610","불검출","불검출","적합"
"22","향신료조제품(고추
냉이가공품)","아이치현","2015-07-30","420","불검출","불검출","적합"
"23","카레","나가노현","2015-08-06","4,455","불검출","불검출","적합"
"24","소스류","히로시마현","2015-07-30","1,221.6","불검출","불검출","적합"
"25","소스류","히로시마현","2015-08-21","3,150","불검출","불검출","적합"
"26","소스류","히로시마현","2015-07-22","655.5","불검출","불검출","적합"
"27","소스류","히로시마현","2015-08-11","1,320","불검출","불검출","적합"
"28","소스류","히로시마현","2015-08-04","180","불검출","불검출","적합"
"29","소스류","히로시마현","2015-08-07","1,800","불검출","불검출","적합"
"30","곡류가공품","시즈오카현","2015-06-05","2,000","불검출","불검출","적합"
"31","소스류","히로시마현","2015-07-31","1,835.1","불검출","불검출","적합"
"32","소스류","히로시마현","2015-08-10","2,970","불검출","불검출","적합"
"33","소스류","히로시마현","2015-08-24","1,845","불검출","불검출","적합"
"34","소스류","히로시마현","2015-07-22","660","불검출","불검출","적합"
"35","빵류(그외 빵류)","후쿠오카현","2015-09-07","441","불검출","불검출","적합"
"36","소스류","히로시마현","2015-08-17","40.92","불검출","불검출","적합"
"37","소스류","히로시마현","2015-07-24","759.6","불검출","불검출","적합"
"38","음료베이스","후쿠오카현","2015-08-20","662","불검출","불검출","적합"
"39","건어포류","시즈오카현","2015-08-19","280","불검출","불검출","적합"
"40","식초절임","아이치현","2015-08-31","4,500","불검출","불검출","적합"
"41","식초절임","아이치현","2015-08-31","900","불검출","불검출","적합"
"42","식초절임","아이치현","2015-08-31","3,240","불검출","불검출","적합"
