"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","국","오사카부","2017-02-13","21","불검출","불검출","적합"
"48","양조간장","아이치현","2017-01-05","1,080","불검출","불검출","적합"
"49","과자(스낵과자)","사이타마현","2016-09-12","336","불검출","불검출","적합"
"50","청주","히로시마현","2016-12-28","173","불검출","불검출","적합"
"51","청주","효고현","2017-01-23","4,320","불검출","불검출","적합"
"52","과자(스낵과자)","사이타마현","2016-08-17","880","불검출","불검출","적합"
"53","청주","히로시마현","2016-12-13","720","불검출","불검출","적합"
"54","청주","히로시마현","2016-12-12","86","불검출","불검출","적합"
"55","청주","효고현","2017-01-19","2,400","불검출","불검출","적합"
"56","청주","효고현","2017-01-24","19,200","불검출","불검출","적합"
"57","청주","효고현","2017-01-18","5,400","불검출","불검출","적합"
"58","청주","교토부","2017-01-11","3,780","불검출","불검출","적합"
"59","고형차","교토부","2017-02-10","1,000","불검출","불검출","적합"
"60","드레싱","사가현","2016-12-26","6,007","불검출","불검출","적합"
"61","청주","히로시마현","2016-12-10","540","불검출","불검출","적합"
"62","청주","아이치현","2017-02-08","130","불검출","불검출","적합"
"63","청주","이와테현","2017-01-10","86","불검출","불검출","적합"
"64","청주","효고현","2016-12-21","540","불검출","불검출","적합"
"65","즉석조리식품","효고현","2016-11-29","408","불검출","불검출","적합"
"66","과자(비스킷)","아이치현","2017-01-04","308","불검출","불검출","적합"
"67","소스류","사가현","2016-11-21","377","불검출","불검출","적합"
"68","과자(비스킷)","아이치현","2017-01-11","448","불검출","불검출","적합"
"69","즉석조리식품","미에현","2016-12-08","420","불검출","불검출","적합"
"70","청주","도치기현","2017-02-01","1,555","불검출","불검출","적합"
"71","청주","도치기현","2017-02-02","5,832","불검출","불검출","적합"
"72","수산물가공품","훗카이도","2017-01-30","5","불검출","불검출","적합"
"73","수산물가공품","훗카이도","2017-01-27","4","불검출","불검출","적합"
"74","과자(스낵과자)","야마가타현","2017-01-25","72","불검출","불검출","적합"
"75","밀크초콜릿","훗카이도","2017-02-16","150","불검출","불검출","적합"
"76","밀크초콜릿","훗카이도","2017-02-16","225","불검출","불검출","적합"
"77","초콜릿","훗카이도","2017-02-16","108","불검출","불검출","적합"
"78","밀크초콜릿","훗카이도","2017-02-16","338","불검출","불검출","적합"
"79","화이트초콜릿","훗카이도","2017-02-16","105","불검출","불검출","적합"
"80","식염절임","중국","","200","불검출","불검출","적합"
"81","커피/건조","에티오피아","2016-03-17","6,000","불검출","불검출","적합"
