"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","9건","-","-","537,054","-","-","-"
"1","활장어(뱀장어)","캐나다","2014-12-19","1,000","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,볼살,횟감) 대만","","2014-12-19","150","불검출","불검출","적합"
"3","냉동꽁치","바누아투","2014-12-19","205,229","불검출","불검출","적합"
"4","냉동메기(PANGASIUS 메기) 베트남","","2014-12-19","1,000","불검출","불검출","적합"
"5","냉동가자미(각시가자미) 미국","","2014-12-19","10,500","불검출","불검출","적합"
"6","냉동꽁치","대만","2014-12-19","135,736","불검출","불검출","적합"
"7","냉동꽁치","대만","2014-12-19","88,246","불검출","불검출","적합"
"8","냉동가자미(각시가자미) 러시아","","2014-12-19","24,000","불검출","불검출","적합"
"9","냉동꽁치","대만","2014-12-19","71,193","불검출","불검출","적합"
