"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","18건","-","-","65,910","-","-","-"
"1","활장어(먹장어)","나가사키현","2014-12-19","840","불검출","불검출","적합"
"2","활방어","에히메현","2014-12-19","6,607","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-12-19","7,500","불검출","불검출","적합"
"4","냉장돔(황돔)","야마구치현","2014-12-19","145","불검출","불검출","적합"
"5","냉장명태","홋카이도","2014-12-19","4,260","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2014-12-19","8,897","불검출","불검출","적합"
"7","냉장명태","홋카이도","2014-12-19","4,200","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2014-12-19","9,621","불검출","불검출","적합"
"9","냉장갈치","오이타현","2014-12-19","2,506","불검출","불검출","적합"
"10","냉장돔(황돔)","야마구치현","2014-12-19","195","불검출","불검출","적합"
"11","냉장가오리","야마구치현","2014-12-19","720","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2014-12-19","9,814","불검출","불검출","적합"
"13","냉장갈치","히로시마현","2014-12-19","39","불검출","불검출","적합"
"14","냉장민어(수조기)","가가와현","2014-12-19","90","불검출","불검출","적합"
"15","냉장가오리","에히메현","2014-12-19","1,760","불검출","불검출","적합"
"16","활가리비","홋카이도","2014-12-19","7,541","불검출","불검출","적합"
"17","냉장돔(황돔)","후쿠오카현","2014-12-19","75","불검출","불검출","적합"
"18","활꼬막","후쿠오카현","2014-12-19","1,100","불검출","불검출","적합"
