"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","청주","효고현","2014-10-24","30","불검출","불검출","적합"
"19","청주","니가타현","2014-04-10","64.8","불검출","불검출","적합"
"20","양조간장","오사카부","2014-11-17","1,880","불검출","불검출","적합"
"21","양조간장","오사카부","2014-11-17","2,160","불검출","불검출","적합"
"22","청주","효고현","2014-10-28","237.6","불검출","불검출","적합"
"23","기타가공품","지바현","2014-11-11","96","불검출","불검출","적합"
"24","기타가공품","지바현","2014-10-03","45","불검출","불검출","적합"
"25","국수","사이타마현","2014-11-13","370","불검출","불검출","적합"
"26","국수","사이타마현","2014-11-13","752","불검출","불검출","적합"
"27","과.채주스","오키나와현","2014-12-02","120","불검출","불검출","적합"
"28","청주","효고현","2014-11-04","165.6","불검출","불검출","적합"
"29","캔디류(젤리)","나가노현","2014-11-12","1,260","불검출","불검출","적합"
"30","청주","시즈오카현","2014-11-17","379.2","불검출","불검출","적합"
"31","과자(스낵과자)","미에현","2014-10-29","1,123.2","불검출","불검출","적합"
"32","당류가공품","교토부","2014-11-01","21.84","불검출","불검출","적합"
"33","당류가공품","교토부","2014-11-01","21.84","불검출","불검출","적합"
"34","혼합제제","오사카부","2014-11-19","510","불검출","불검출","적합"
"35","혼합제제","오사카부","2014-11-19","90","불검출","불검출","적합"
"36","당류가공품","교토부","2014-09-09","19.2","불검출","불검출","적합"
"37","혼합제제","효고현","2014-12-02","17","불검출","불검출","적합"
"38","혼합제제","효고현","2014-12-02","17","불검출","불검출","적합"
"39","당류가공품","오사카부","2014-12-01","45.9","불검출","불검출","적합"
"40","당류가공품","오사카부","2014-12-01","42.3","불검출","불검출","적합"
"41","청주","후쿠이현","2014-11-01","108","불검출","불검출","적합"
"42","청주","후쿠이현","2014-11-01","108","불검출","불검출","적합"
"43","가공두부","오사카부","2014-12-01","18,000","불검출","불검출","적합"
"44","캔디류(사탕)","아이치현","2014-11-26","1,260","불검출","불검출","적합"
"45","캔디류(사탕)","아이치현","2014-11-26","360","불검출","불검출","적합"
"46","캔디류(사탕)","아이치현","2014-11-20","396","불검출","불검출","적합"
"47","캔디류(사탕)","아이치현","2014-11-26","594","불검출","불검출","적합"
"48","캔디류(사탕)","아이치현","2014-11-26","384","불검출","불검출","적합"
"49","캔디류(사탕)","아이치현","2014-11-26","450","불검출","불검출","적합"
"50","볶은커피","지바현","2014-11-24","1,050","불검출","불검출","적합"
"51","볶은커피","지바현","2014-11-29","1,050","불검출","불검출","적합"
"52","소스류","후쿠오카현","2014-12-03","3,000","불검출","불검출","적합"
"53","양조간장","후쿠오카현","2014-12-03","5,280","불검출","불검출","적합"
"54","볶은커피","효고현","2014-11-22","1,050","불검출","불검출","적합"
"55","초콜릿가공품","후쿠오카현","2014-10-06","1,447.2","불검출","불검출","적합"
"56","수산물가공품","훗카이도","2014-12-02","750","불검출","불검출","적합"
"57","소스류","지바현","2014-09-25","900","불검출","불검출","적합"
"58","당류가공품","아이치현","2014-10-31","144","불검출","불검출","적합"
"59","당류가공품","아이치현","2014-11-13","80.64","불검출","불검출","적합"
"60","당류가공품","아이치현","2014-11-11","249.6","불검출","불검출","적합"
"61","전분가공품","아이치현","2014-10-23","480","불검출","불검출","적합"
"62","캔디류(사탕)","아이치현","2014-10-01","368.64","불검출","불검출","적합"
