"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","땅콩또는견과류
가공품","오사카부","2014-05-06","150","불검출","불검출","적합"
"19","과자(스낵과자)","니가타현","2014-11-21","1,279.08","불검출","불검출","적합"
"20","캔디류(젤리)","아이치현","2014-11-18","232","불검출","불검출","적합"
"21","캔디류(젤리)","아이치현","2014-11-12","288","불검출","불검출","적합"
"22","캔디류(사탕)","아이치현","2014-11-12","187.2","불검출","불검출","적합"
"23","캔디류(사탕)","아이치현","2014-11-05","50.4","불검출","불검출","적합"
"24","캔디류(사탕)","아이치현","2014-11-13","201.6","불검출","불검출","적합"
"25","캔디류(사탕)","아이치현","2014-11-17","450","불검출","불검출","적합"
"26","침출차","고치현","2014-11-07","16.2","불검출","불검출","적합"
"27","소스류","에히메현","2014-11-20","504","불검출","불검출","적합"
"28","곡류가공품","에히메현","2014-11-14","1,400","불검출","불검출","적합"
"29","소스류","에히메현","2014-11-18","600","불검출","불검출","적합"
"30","소스류","에히메현","2014-11-18","1,200","불검출","불검출","적합"
"31","곡류가공품","에히메현","2014-11-12","1,800","불검출","불검출","적합"
"32","전분가공품","에히메현","2014-11-13","3,204","불검출","불검출","적합"
"33","과자(크래커)","이와테현","2014-10-15","67","불검출","불검출","적합"
"34","혼합장","야마나시현","2014-11-21","1,000","불검출","불검출","적합"
"35","과자(스낵과자)","가고시마현","2014-11-07","175","불검출","불검출","적합"
"36","혼합장","야마나시현","2014-11-20","4,000","불검출","불검출","적합"
"37","과자(스낵과자)","고치현","2014-11-07","27.6","불검출","불검출","적합"
"38","과자(스낵과자)","고치현","2014-11-06","31.7","불검출","불검출","적합"
"39","과자(스낵과자)","고치현","2014-11-06","34.2","불검출","불검출","적합"
"40","과자(스낵과자)","고치현","2014-11-07","32.9","불검출","불검출","적합"
"41","소스류","효고현","2014-09-16","46.2","불검출","불검출","적합"
"42","복합조미식품","군마현","2014-11-07","7,200","불검출","불검출","적합"
"43","소스류","후쿠오카현","2014-11-27","4,440","불검출","불검출","적합"
"44","국수","사이타마현","2014-11-13","466","불검출","불검출","적합"
"45","국수","사이타마현","2014-11-13","410","불검출","불검출","적합"
"46","국수","사이타마현","2014-11-13","880","불검출","불검출","적합"
"47","국수","사이타마현","2014-11-13","525","불검출","불검출","적합"
"48","국수","사이타마현","2014-11-13","370","불검출","불검출","적합"
"49","과자(쿠키)","아이치현","2014-11-04","22.3","불검출","불검출","적합"
"50","탄산칼슘","오카야마현","2014-11-11","16,000","불검출","불검출","적합"
"51","기타가공품","도쿄도","2014-11-02","19.07","불검출","불검출","적합"
"52","기타가공품","도쿄도","2014-08-02","7.07","불검출","불검출","적합"
"53","혼합제제","효고현","2014-12-04","20","불검출","불검출","적합"
"54","당류가공품","오사카부","2014-09-20","97.92","불검출","불검출","적합"
"55","당류가공품","교토부","2014-10-30","98.28","불검출","불검출","적합"
"56","당류가공품","교토부","2014-09-30","98.28","불검출","불검출","적합"
"57","맥주","후쿠오카현","2014-10-14","82,200","불검출","불검출","적합"
"58","당류가공품","오사카부","2014-11-01","244.8","불검출","불검출","적합"
"59","당류가공품","오사카부","2014-11-01","225.6","불검출","불검출","적합"
"60","과자(비스킷)","오사카부","2014-11-07","295.8","불검출","불검출","적합"
"61","당류가공품","아이치현","2014-11-21","230.4","불검출","불검출","적합"
