"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동명태","러시아","2019-05-08","468,528","불검출","불검출","적합"
"2","냉동가자미(각시가자미)","러시아","2019-05-08","62,100","불검출","불검출","적합"
"3","냉동명태","러시아","2019-05-08","645,043","불검출","불검출","적합"
"4","냉동가자미(각시가자미)","미국","2019-05-08","17,982","불검출","불검출","적합"
"5","냉동파타고니아이빨고기(목살)","프랑스","2019-05-08","10,211","불검출","불검출","적합"
"합계","","-","-","1,203,864","-","-","-"
