"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","724","2,794,376","1","28","561","2,663,313","11","3,530","151","127,505"
"4.29","93","162,536","0","0","58","100,877","3","1,088","32","60,571"
"4.30","170","421,331","0","0","131","376,437","2","94","37","44,800"
"5.1","180","869,478","0","0","154","858,036","6","2,348","20","9,094"
"5.2","150","672,050","1","28","117","663,736","0","0","32","8,286"
"5.3","131","668,981","0","0","101","664,227","0","0","30","4,754"
