"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"16","당류가공품","교토부","2019-03-15","210","불검출","불검출","적합"
"17","캔디류","아이치현","2019-04-02","122","불검출","불검출","적합"
"18","캔디류","아이치현","2019-04-11","1,728","불검출","불검출","적합"
"19","빵류","돗토리현","2019-04-08","372","불검출","불검출","적합"
"20","당류가공품","오사카부","2019-01-24","24","불검출","불검출","적합"
"21","금박","이시카와현","2019-04-08","1","불검출","불검출","적합"
"22","과·채음료","후쿠오카현","2019-02-15","900","불검출","불검출","적합"
"23","α-아밀라아제(세균성)","시가현","2019-04-05","121","불검출","불검출","적합"
"24","청국장","도쿄도","2019-03-13","1,332","불검출","불검출","적합"
"25","청국장","도쿄도","2019-03-04","1,784","불검출","불검출","적합"
"26","소스","사가현","2019-03-20","19,800","불검출","불검출","적합"
"27","탄산음료","아이치현","2019-04-16","10,552","불검출","불검출","적합"
"28","청주","아이치현","2019-03-27","238","불검출","불검출","적합"
"29","청주","아이치현","2019-04-03","158","불검출","불검출","적합"
"30","환자용식품","시즈오카현","2019-03-27","90","불검출","불검출","적합"
"31","카레(커리)","나가노현","2019-01-24","2,000","불검출","불검출","적합"
"32","카레(커리)","니가타현","2019-03-12","1,000","불검출","불검출","적합"
"33","기타가공품","니가타현","2019-03-15","200","불검출","불검출","적합"
"34","카레(커리)","나가노현","2019-01-24","3,000","불검출","불검출","적합"
"35","향신료조제품","사이타마현","2018-10-25","150","불검출","불검출","적합"
"36","카레(커리)","나가노현","2019-02-05","4,000","불검출","불검출","적합"
"37","당절임","도쿠시마현","2019-02-18","198","불검출","불검출","적합"
"38","곡류가공품","아이치현","2019-04-10","63","불검출","불검출","적합"
"39","가공두부","나가노현","2019-04-02","1,200","불검출","불검출","적합"
"40","청국장","교토부","2019-04-10","331","불검출","불검출","적합"
"41","절임식품","나가노현","2019-04-01","1,050","불검출","불검출","적합"
"42","금박","교토부","2019-04-04","0","불검출","불검출","적합"
"43","양념젓갈","가나가와현","2019-04-05","1,200","불검출","불검출","적합"
"44","양조간장","아이치현","2019-04-04","324","불검출","불검출","적합"
"45","기타 수산물가공품","후쿠시마현","2019-03-22","3,600","불검출","불검출","적합"
"46","향신료조제품","도쿄도","2019-04-03","1,320","불검출","불검출","적합"
"47","캔디류","아이치현","2019-03-28","600","불검출","불검출","적합"
"48","유탕면","후쿠오카현","2019-03-15","18","불검출","불검출","적합"
"49","유탕면","후쿠오카현","2019-04-01","28","불검출","불검출","적합"
"50","과자","니가타현","2019-04-05","216","불검출","불검출","적합"
