"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"2","냉동곤이(대구)","러시아","2019-05-03","5,715","불검출","불검출","적합"
"3","냉동명태","러시아","2019-05-03","752,048","불검출","불검출","적합"
"4","냉동다랑어(가다랑어)","대만","2019-05-03","3,956","불검출","불검출","적합"
"5","냉동가자미(첨치가자미,F)","미국","2019-05-03","5,080","불검출","불검출","적합"
"6","냉동가자미(각시가자미)","미국","2019-05-03","14,703","불검출","불검출","적합"
"합계","","-","-","781,852","-","-","-"
