"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"85","과자","사이타마현","2019-04-05","784","불검출","불검출","적합"
"86","기타 주류","히로시마현","2018-10-17","37,632","불검출","불검출","적합"
"87","소스","훗카이도","2019-04-11","700","불검출","불검출","적합"
"88","합성향료","효고현","2019-04-12","34","불검출","불검출","적합"
"89","합성향료","효고현","2019-04-12","136","불검출","불검출","적합"
"90","혼합제제","효고현","2019-04-12","17","불검출","불검출","적합"
"91","합성향료","효고현","2019-04-12","204","불검출","불검출","적합"
"92","향신료조제품","시즈오카현","2019-04-04","40","불검출","불검출","적합"
"93","향신료조제품","시즈오카현","2019-03-15","17","불검출","불검출","적합"
"94","향신료조제품","시즈오카현","2019-03-26","38","불검출","불검출","적합"
"95","빙과","니가타현","2018-07-03","101","불검출","불검출","적합"
"96","기타 수산물가공품","효고현","2019-04-10","806","불검출","불검출","적합"
"97","기타 수산물가공품","효고현","2019-04-12","1,440","불검출","불검출","적합"
"98","기타 수산물가공품","효고현","2019-04-03","6,000","불검출","불검출","적합"
"99","기타 수산물가공품","효고현","2019-04-08","204","불검출","불검출","적합"
"100","과자","이시카와현","2019-02-22","104","불검출","불검출","적합"
"101","과자","이시카와현","2019-03-18","70","불검출","불검출","적합"
"102","캔디류","아이치현","2019-04-01","3,600","불검출","불검출","적합"
"103","캔디류","아이치현","2019-04-08","1,800","불검출","불검출","적합"
"104","캔디류","아이치현","2019-03-27","396","불검출","불검출","적합"
"105","캔디류","아이치현","2019-03-27","2,304","불검출","불검출","적합"
"106","캔디류","아이치현","2019-04-04","194","불검출","불검출","적합"
"107","캔디류","아이치현","2019-04-01","348","불검출","불검출","적합"
"108","캔디류","아이치현","2019-03-30","600","불검출","불검출","적합"
"109","캔디류","아이치현","2019-03-26","720","불검출","불검출","적합"
"110","캔디류","아이치현","2019-04-16","1,584","불검출","불검출","적합"
"111","발효식초","도치기현","2019-02-22","102","불검출","불검출","적합"
"112","소스","도치기현","2019-03-07","12,121","불검출","불검출","적합"
"113","당류가공품","오카야마현","2019-02-06","16,000","불검출","불검출","적합"
"114","고형차","시즈오카현","2019-03-01","40","불검출","불검출","적합"
"115","리큐르","기후현","2019-03-06","72","불검출","불검출","적합"
"116","과실주","야마나시현","2018-11-16","130","불검출","불검출","적합"
"117","과자","아이치현","2019-04-03","298","불검출","불검출","적합"
"118","혼합제제","오사카부","2019-04-24","150","불검출","불검출","적합"
"119","전분가공품","오사카부","2019-04-09","100","불검출","불검출","적합"
