"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장명태","홋카이도","2018-05-23","1,326","불검출","불검출","적합"
"22","활돔(돌돔)","나가사키현","2018-05-23","1,288","불검출","불검출","적합"
"23","활장어(먹장어)","후쿠오카현","2018-05-23","2,060","불검출","불검출","적합"
"24","냉장명태","홋카이도","2018-05-23","1,950","불검출","불검출","적합"
"25","냉장돔(황돔)","야마구치현","2018-05-23","320","불검출","불검출","적합"
"26","냉장갈치","와카야마현","2018-05-23","256","불검출","불검출","적합"
"27","냉장준치","후쿠오카현","2018-05-23","190","불검출","불검출","적합"
"28","활가리비","홋카이도","2018-05-23","7,000","불검출","불검출","적합"
"29","냉장갈치","와카야마현","2018-05-23","392","불검출","불검출","적합"
"30","냉장갈치","후쿠오카현","2018-05-23","125","불검출","불검출","적합"
"31","냉장갈치","후쿠오카현","2018-05-23","580","불검출","불검출","적합"
"32","냉장대구","홋카이도","2018-05-23","600","불검출","불검출","적합"
"33","냉장민어(수조기)","야마구치현","2018-05-23","174","불검출","불검출","적합"
"34","활가리비","홋카이도","2018-05-23","7,212","불검출","불검출","적합"
"35","냉동멸치","가고시마현","2018-05-23","21,750","불검출","불검출","적합"
"36","활장어(먹장어)","후쿠오카현","2018-05-23","1,531","불검출","불검출","적합"
"37","냉동다랑어(눈다랑어,F,횟감)","대서양","2018-05-23","379","불검출","불검출","적합"
"38","활복어(자주복)","오이타현","2018-05-23","1,530","불검출","불검출","적합"
"39","활돔(참돔)","에히메현","2018-05-23","4,613","불검출","불검출","적합"
"합계","","-","-","126,621","-","-","-"
