"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2018-10-17","2,444","적합","적합","적합"
"2","냉장명태","홋카이도","2018-10-17","3,900","적합","적합","적합"
"3","활방어","에히메현","2018-10-17","4,105","적합","적합","적합"
"4","냉장준치","야마구치현","2018-10-17","896","적합","적합","적합"
"5","냉장명태","홋카이도","2018-10-17","6,500","적합","적합","적합"
"6","냉장홍어","홋카이도","2018-10-17","1,497","적합","적합","적합"
"7","냉동가리비(외투막)","홋카이도","2018-10-17","24,450","적합","적합","적합"
"8","냉장명태","홋카이도","2018-10-17","1,300","적합","적합","적합"
"9","냉장홍어","홋카이도","2018-10-17","980","적합","적합","적합"
"10","냉장준치","오카야마현","2018-10-17","518","적합","적합","적합"
"11","활장어(먹장어)","후쿠오카현","2018-10-17","2,131","적합","적합","적합"
"12","냉장갈치","와카야마현","2018-10-17","664","적합","적합","적합"
"13","냉장갈치","와카야마현","2018-10-17","1,192","적합","적합","적합"
"14","냉장명태","홋카이도","2018-10-17","4,888","적합","적합","적합"
"15","냉장명태","홋카이도","2018-10-17","3,900","적합","적합","적합"
"16","냉장갈치","와카야마현","2018-10-17","536","적합","적합","적합"
"17","냉장홍어","야마구치현","2018-10-17","240","적합","적합","적합"
"18","냉장명태","홋카이도","2018-10-17","3,900","적합","적합","적합"
"19","활가리비","홋카이도","2018-10-17","6,954","적합","적합","적합"
"20","냉장돔(감성돔)","오카야마현","2018-10-17","122","적합","적합","적합"
