"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2018-10-15","2,600","적합","적합","적합"
"2","활가리비","홋카이도","2018-10-15","7,000","적합","적합","적합"
"3","냉장준치","야마구치현","2018-10-15","744","적합","적합","적합"
"4","활가리비","홋카이도","2018-10-15","7,168","적합","적합","적합"
"5","냉장명태","홋카이도","2018-10-15","1,300","적합","적합","적합"
"6","냉장명태","홋카이도","2018-10-15","6,500","적합","적합","적합"
"7","냉장명태","홋카이도","2018-10-15","1,300","적합","적합","적합"
"8","냉장명태","홋카이도","2018-10-15","1,378","적합","적합","적합"
"9","활장어(먹장어)","나가사키현","2018-10-15","103","적합","적합","적합"
"10","활우렁쉥이","홋카이도","2018-10-15","9,110","적합","적합","적합"
"11","냉장홍어","홋카이도","2018-10-15","1,535","적합","적합","적합"
"12","활우렁쉥이","홋카이도","2018-10-15","9,545","적합","적합","적합"
"13","활우렁쉥이","홋카이도","2018-10-15","8,478","적합","적합","적합"
"14","냉장가오리","야마구치현","2018-10-15","72","적합","적합","적합"
"15","냉장명태","홋카이도","2018-10-15","1,300","적합","적합","적합"
"16","냉장갈치","와카야마현","2018-10-15","416","적합","적합","적합"
"17","활가리비","홋카이도","2018-10-15","7,419","적합","적합","적합"
"18","활장어(먹장어)","야마구치현","2018-10-15","710","적합","적합","적합"
"19","활가리비","홋카이도","2018-10-15","7,505","적합","적합","적합"
"20","냉장명태","홋카이도","2018-10-15","2,600","적합","적합","적합"
