"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","305","1,048,611","6","5,611","244","1,008,956","1","21","54","34,023"
"6.29","54","38,906","0","0","48","38,636","0","0","6","270"
"6.30","117","267,966","6","5,611","83","253,916","1","21","27","8,418"
"7.1","72","631,064","0","0","59","614,287","0","0","13","16,777"
"7.2","62","110,675","0","0","54","102,117","0","0","8","8,558"
"","","","","","","","","","",""
