"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","62","","110,675","","",""
"1","쇼트닝","효고현","2015-05-13","15","불검출","불검출","적합"
"2","기타가공품","훗카이도","2015-05-01","10","불검출","불검출","적합"
"3","청주","나라현","2015-06-05","900","불검출","불검출","적합"
"4","소스류","야마나시현","2015-06-02","2,610","불검출","불검출","적합"
"5","국수","사이타마현","2015-06-10","2,400","불검출","불검출","적합"
"6","프로테아제(세균성)","효고현","2015-06-05","75","불검출","불검출","적합"
"7","청주","효고현","2015-06-10","43.2","불검출","불검출","적합"
"8","청주","효고현","2015-06-10","17.3","불검출","불검출","적합"
"9","맥주","오이타현","2015-06-01","14,280","불검출","불검출","적합"
"10","침출차","고치현","2015-05-09","10.3","불검출","불검출","적합"
"11","캔디류(젤리)","아이치현","2015-05-08","93.7","불검출","불검출","적합"
"12","혼합장","야마나시현","2015-06-03","4,000","불검출","불검출","적합"
