"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"49","혼합제제","효고현","2018-06-14","34","불검출","불검출","적합"
"50","혼합제제","오카야마현","2018-06-12","160","불검출","불검출","적합"
"51","기타 수산물가공품","아오모리현","2018-03-19","2","불검출","불검출","적합"
"52","혼합제제","오사카부","2018-06-19","20","불검출","불검출","적합"
"53","청주","사가현","2018-05-19","367","불검출","불검출","적합"
"54","청주","니가타현","2018-05-16","324","불검출","불검출","적합"
"55","청주","니가타현","2018-05-22","48","불검출","불검출","적합"
"56","청주","니가타현","2018-03-14","69","불검출","불검출","적합"
"57","청주","니가타현","2018-04-04","389","불검출","불검출","적합"
"58","맥주","후쿠오카현","2018-06-04","134,266","불검출","불검출","적합"
"59","맥주","후쿠오카현","2018-06-11","27,648","불검출","불검출","적합"
"60","맥주","후쿠오카현","2018-06-11","9,696","불검출","불검출","적합"
"61","캔디류","후쿠시마현","2018-05-29","274","불검출","불검출","적합"
"62","복합조미식품","미에현","2018-04-26","30","불검출","불검출","적합"
"63","고형차","아이치현","2018-05-23","960","불검출","불검출","적합"
"64","양조간장","지바현","2018-05-10","190","불검출","불검출","적합"
"65","향신료조제품","아이치현","2018-04-27","43","불검출","불검출","적합"
"66","복합조미식품","미에현","2018-05-11","77","불검출","불검출","적합"
"67","소스","지바현","2018-04-24","66","불검출","불검출","적합"
"68","소스","지바현","2018-04-24","99","불검출","불검출","적합"
"69","과자","아이치현","2018-06-06","930","불검출","불검출","적합"
"70","과자","나가노현","2018-05-24","883","불검출","불검출","적합"
"71","과자","오사카부","2018-04-25","112","불검출","불검출","적합"
"72","기타가공품","훗카이도","2018-06-11","204","불검출","불검출","적합"
"73","과자","후쿠시마현","2018-06-06","48","불검출","불검출","적합"
"74","소스","도치기현","2018-05-21","216","불검출","불검출","적합"
"75","볶은커피","미에현","2018-05-01","50","불검출","불검출","적합"
"76","볶은커피","미에현","2018-05-01","42","불검출","불검출","적합"
"77","과자","가가와현","2018-05-25","90","불검출","불검출","적합"
"78","소스","후쿠오카현","2018-05-28","324","불검출","불검출","적합"
"79","청주","아키타현","2018-06-01","691","불검출","불검출","적합"
"80","청주","아키타현","2018-06-04","346","불검출","불검출","적합"
"81","청주","아키타현","2018-06-05","346","불검출","불검출","적합"
"82","청주","아키타현","2018-06-11","1,382","불검출","불검출","적합"
"83","청주","아키타현","2018-06-12","1,037","불검출","불검출","적합"
