"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"13","어묵","시마네현","2015-01-14","672","불검출","불검출","적합"
"14","어묵","시마네현","2015-01-09","2,226","불검출","불검출","적합"
"15","어묵","시마네현","2014-12-11","780","불검출","불검출","적합"
"16","어묵","시마네현","2015-01-07","504.4","불검출","불검출","적합"
"17","어묵","시마네현","2015-01-08","352.8","불검출","불검출","적합"
"18","어묵","시마네현","2015-01-09","150","불검출","불검출","적합"
"19","수산물가공품","아이치현","2015-01-08","6,000","불검출","불검출","적합"
"20","어묵","야마구치현","2014-12-24","1,100","불검출","불검출","적합"
"21","수산물가공품","가고시마현","2015-01-09","60","불검출","불검출","적합"
"22","건어포류","교토부","2014-12-16","560","불검출","불검출","적합"
"23","곡류가공품","군마현","2014-11-26","25","불검출","불검출","적합"
"24","조미건어포류","오사카부","2015-01-27","14","불검출","불검출","적합"
"25","조미건어포류","오사카부","2015-01-27","22.96","불검출","불검출","적합"
"26","조미건어포류","오사카부","2015-01-27","33.2","불검출","불검출","적합"
"27","조미건어포류","오사카부","2015-01-27","28","불검출","불검출","적합"
"28","청주","기후현","2015-01-14","60.48","불검출","불검출","적합"
"29","청주","효고현","2015-01-14","108","불검출","불검출","적합"
"30","청주","효고현","2014-01-14","216","불검출","불검출","적합"
"31","청주","효고현","2014-12-24","86.4","불검출","불검출","적합"
"32","청주","효고현","2014-12-15","60","불검출","불검출","적합"
"33","청주","효고현","2014-12-09","540","불검출","불검출","적합"
"34","청주","효고현","2015-01-09","600","불검출","불검출","적합"
"35","청주","효고현","2014-12-26","120","불검출","불검출","적합"
"36","청주","효고현","2014-12-04","54","불검출","불검출","적합"
"37","청주","효고현","2014-12-22","309.6","불검출","불검출","적합"
"38","소스류","후쿠오카현","2015-01-26","1,120","불검출","불검출","적합"
"39","소주","미야자키현","2015-01-06","86.4","불검출","불검출","적합"
"40","소주","미야자키현","2014-12-18","75.6","불검출","불검출","적합"
"41","떡류","미야자키현","2015-01-14","360","불검출","불검출","적합"
"42","두류가공품","나가노현","2015-01-08","3,928.4","불검출","불검출","적합"
