"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","362","1,323,849","0","0","274","1,287,553","6","366","82","35,928"
"2.9","159","716,257","0","0","100","708,888","2","88","57","7,280"
"2.10","114","285,686","0","0","94","258,873","1","100","19","26,713"
"2.11","89","321,906","0","0","80","319,792","3","178","6","1,935"
"2.12","","","","","","","","","",""
"2.13","","","","","","","","","",""
