"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","34건","-","-","85,482","-","-","-"
"1","활돔(참돔)","구마모토현","2015-2-11","6,742","불검출","불검출","적합"
"2","활백합
(Mercenaria mercenaria)","도쿄도","2015-2-11","4,000","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-2-11","8,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-2-11","100","불검출","불검출","적합"
"5","냉동상어(진환도상어,F)","태평양","2015-2-11","1,036","불검출","불검출","적합"
"6","냉동다랑어(남방참다랑어) 인도양","","2015-2-11","2,169","불검출","불검출","적합"
"7","냉동다랑어(눈다랑어,목살) 인도양","","2015-2-11","1,460","불검출","불검출","적합"
"8","냉동다랑어(눈다랑어,F,횟감)","인도양","2015-2-11","930","불검출","불검출","적합"
"9","냉장돔(참돔)","야마구치현","2015-2-11","352","불검출","불검출","적합"
"10","냉장돔(황돔)","야마구치현","2015-2-11","192","불검출","불검출","적합"
"11","냉장가오리","야마구치현","2015-2-11","1,710","불검출","불검출","적합"
"12","활꼬막","사가현","2015-2-11","500","불검출","불검출","적합"
"13","활꼬막(새꼬막)","사가현","2015-2-11","3,760","불검출","불검출","적합"
"14","활가리비","홋카이도","2015-2-11","7,341","불검출","불검출","적합"
"15","냉장명태","홋카이도","2015-2-11","14,356","불검출","불검출","적합"
"16","냉장갈치","오이타현","2015-2-11","240","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2015-2-11","910","불검출","불검출","적합"
"18","활꼬막","사가현","2015-2-11","160","불검출","불검출","적합"
"19","활꼬막(새꼬막)","사가현","2015-2-11","3,200","불검출","불검출","적합"
"20","활꼬막(새꼬막)","후쿠오카현","2015-2-11","3,000","불검출","불검출","적합"
"21","냉장명태","홋카이도","2015-2-11","5,239","불검출","불검출","적합"
"22","냉장명태","홋카이도","2015-2-11","5,252","불검출","불검출","적합"
"23","냉장갈치","오이타현","2015-2-11","280","불검출","불검출","적합"
"24","냉장갈치","나가사키현","2015-2-11","15","불검출","불검출","적합"
"25","냉장갈치","구마모토현","2015-2-11","160","불검출","불검출","적합"
