"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","8건","-","-","824,713","-","-","-"
"1","냉동가자미","러시아","2015-2-9","20,726","불검출","불검출","적합"
"2","냉동대구(머리)","러시아","2015-2-9","300","불검출","불검출","적합"
"3","냉동고등어","중국","2015-2-9","23,480","불검출","불검출","적합"
"4","냉동명태","러시아","2015-2-9","553,561","불검출","불검출","적합"
"5","냉동꽁치","대만","2015-2-9","116,306","불검출","불검출","적합"
"6","냉동꽁치","대만","2015-2-9","68,355","불검출","불검출","적합"
"7","냉동고등어","중국","2015-2-9","24,000","불검출","불검출","적합"
"8","냉동고등어","중국","2015-2-9","17,985","불검출","불검출","적합"
