"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","25건","-","-","56,869","-","-","-"
"1","활돔(벵에돔)","오이타현","2015-2-9","102","불검출","불검출","적합"
"2","활전복","나가사키현","2015-2-9","344","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2015-2-9","11,857","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2015-2-9","10,688","불검출","불검출","적합"
"5","활꼬막","사가현","2015-2-9","400","불검출","불검출","적합"
"6","활꼬막","후쿠오카현","2015-2-9","2,860","불검출","불검출","적합"
"7","냉장명태","홋카이도","2015-2-9","8,500","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2015-2-9","1,272","불검출","불검출","적합"
"9","냉장돔(황돔)","야마구치현","2015-2-9","538","불검출","불검출","적합"
"10","냉장가오리","야마구치현","2015-2-9","990","불검출","불검출","적합"
"11","냉장홍어","야마구치현","2015-2-9","804","불검출","불검출","적합"
"12","활꼬막(새꼬막)","후쿠오카현","2015-2-9","6,060","불검출","불검출","적합"
"13","활꼬막","사가현","2015-2-9","300","불검출","불검출","적합"
"14","활꼬막(새꼬막)","사가현","2015-2-9","3,200","불검출","불검출","적합"
"15","냉장준치","구마모토현","2015-2-9","168","불검출","불검출","적합"
"16","냉장갈치","효고현","2015-2-9","1,184","불검출","불검출","적합"
"17","냉장갈치","오이타현","2015-2-9","155","불검출","불검출","적합"
"18","냉장갈치","나가사키현","2015-2-9","20","불검출","불검출","적합"
"19","냉장갈치","나가사키현","2015-2-9","600","불검출","불검출","적합"
"20","냉장돔(참돔)","야마구치현","2015-2-9","45","불검출","불검출","적합"
"21","냉장돔(황돔)","나가사키현","2015-2-9","72","불검출","불검출","적합"
"22","냉장가오리","에히메현","2015-2-9","1,280","불검출","불검출","적합"
"23","활꼬막","후쿠오카현","2015-2-9","68","불검출","불검출","적합"
"24","활꼬막(새꼬막)","후쿠오카현","2015-2-9","3,240","불검출","불검출","적합"
"25","활장어(먹장어)","야마구치현","2015-2-9","2,122","불검출","불검출","적합"
