"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"51","복합조미식품","효고현","2019-06-11","750","불검출","불검출","적합"
"52","혼합제제","이바라키현","2019-05-28","600","불검출","불검출","적합"
"53","혼합제제","사이타마현","2019-06-11","500","불검출","불검출","적합"
"54","합성향료","오카야마현","2019-06-07","690","불검출","불검출","적합"
"55","혼합제제","사이타마현","2019-06-10","300","불검출","불검출","적합"
"56","혼합제제","이바라키현","2019-06-04","2,100","불검출","불검출","적합"
"57","혼합제제","이바라키현","2019-05-14","885","불검출","불검출","적합"
"58","혼합제제","오카야마현","2019-05-23","165","불검출","불검출","적합"
"59","혼합제제","이바라키현","2019-05-16","600","불검출","불검출","적합"
"60","합성향료","이바라키현","2019-05-29","75","불검출","불검출","적합"
"61","합성향료","히로시마현","2019-05-27","75","불검출","불검출","적합"
"62","즉석조리식품","가고시마현","2019-06-07","816","불검출","불검출","적합"
"63","소스","지바현","2019-05-26","395","불검출","불검출","적합"
"64","소스","지바현","2019-05-13","850","불검출","불검출","적합"
"65","소스","도치기현","2019-04-03","12,317","불검출","불검출","적합"
"66","기타 식용유지가공품","훗카이도","2019-06-11","3,008","불검출","불검출","적합"
"67","기타 수산물가공품","후쿠오카현","2019-04-14","131","불검출","불검출","적합"
"68","기타 수산물가공품","후쿠오카현","2019-04-14","131","불검출","불검출","적합"
"69","기타 수산물가공품","후쿠오카현","2019-04-14","102","불검출","불검출","적합"
"70","과자","니가타현","2019-05-15","140","불검출","불검출","적합"
"71","과자","니가타현","2019-05-06","584","불검출","불검출","적합"
"72","과자","니가타현","2019-05-15","73","불검출","불검출","적합"
"73","카레(커리)","니가타현","2019-05-08","396","불검출","불검출","적합"
"74","양조간장","지바현","2019-04-24","190","불검출","불검출","적합"
"75","양조간장","지바현","2019-04-22","408","불검출","불검출","적합"
"76","조미건어포","오사카부","2019-05-27","2,160","불검출","불검출","적합"
"77","과자","아이치현","2019-06-11","137","불검출","불검출","적합"
"78","캔디류","도쿄도","2019-06-03","161","불검출","불검출","적합"
"79","과자","니가타현","2019-06-04","504","불검출","불검출","적합"
"80","숙면","지바현","2019-05-21","171","불검출","불검출","적합"
"81","탄산음료","오사카부","2019-06-01","1,800","불검출","불검출","적합"
"82","당류가공품","교토부","2019-05-21","65","불검출","불검출","적합"
"83","당류가공품","오사카부","2019-05-21","169","불검출","불검출","적합"
"84","당류가공품","오사카부","2019-05-18","92","불검출","불검출","적합"
"85","소스","시즈오카현","2019-06-12","800","불검출","불검출","적합"
