"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동다랑어(남방참다랑어)","인도양","2019-07-05","8,921","불검출","불검출","적합"
"2","냉동큰실말","오키나와현","2019-07-05","540","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-07-05","7,000","불검출","불검출","적합"
"4","냉장돔(황돔)","후쿠오카현","2019-07-05","48","불검출","불검출","적합"
"5","냉동다랑어(남방참다랑어)","인도양","2019-07-05","1,861","불검출","불검출","적합"
"6","활가리비","홋카이도","2019-07-05","7,098","불검출","불검출","적합"
"7","활가리비","홋카이도","2019-07-05","7,606","불검출","불검출","적합"
"8","활가리비","홋카이도","2019-07-05","7,010","불검출","불검출","적합"
"9","냉동다랑어(눈다랑어,목살)","태평양","2019-07-05","380","불검출","불검출","적합"
"10","냉동다랑어(눈다랑어,F,횟감)","태평양","2019-07-05","514","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2019-07-05","1,104","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2019-07-05","1,331","불검출","불검출","적합"
"13","냉동다랑어(눈다랑어,F,횟감)","태평양","2019-07-05","540","불검출","불검출","적합"
"14","활고둥(털골뱅이)","홋카이도","2019-07-05","1,002","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2019-07-05","88","불검출","불검출","적합"
"16","냉장갈치","후쿠오카현","2019-07-05","115","불검출","불검출","적합"
"17","활가리비","홋카이도","2019-07-05","7,656","불검출","불검출","적합"
"18","냉동다랑어(남방참다랑어)","태평양","2019-07-05","1,028","불검출","불검출","적합"
"19","냉장돔(황돔)","나가사키현","2019-07-05","315","불검출","불검출","적합"
"20","활가리비","홋카이도","2019-07-05","6,994","불검출","불검출","적합"
